,station_id,stationname,date,daytype,rides
130,40340,Berwyn,12/20/2017,W,"3,113"
318,40340,Berwyn,12/21/2017,W,"3,010"
369,40340,Berwyn,12/26/2017,W,"1,576"
813,40340,Berwyn,12/13/2017,W,"3,374"
858,40340,Berwyn,12/03/2017,U,"1,919"
1020,40340,Berwyn,12/02/2017,A,"2,640"
1061,40340,Berwyn,12/30/2017,A,"1,686"
1115,40340,Berwyn,12/31/2017,U,"1,588"
1291,40340,Berwyn,12/17/2017,U,"1,744"
1405,40340,Berwyn,12/05/2017,W,"3,359"
1702,40340,Berwyn,12/15/2017,W,"3,317"
1709,40340,Berwyn,12/27/2017,W,"1,919"
1823,40340,Berwyn,12/10/2017,U,"1,884"
2174,40340,Berwyn,12/14/2017,W,"3,346"
2248,40340,Berwyn,12/08/2017,W,"3,477"
2366,40340,Berwyn,12/12/2017,W,"3,289"
2730,40340,Berwyn,12/19/2017,W,"3,191"
2802,40340,Berwyn,12/25/2017,U,606
2854,40340,Berwyn,12/29/2017,W,"2,371"
2973,40340,Berwyn,12/23/2017,A,"1,845"
3026,40340,Berwyn,12/09/2017,A,"2,373"
3186,40340,Berwyn,12/22/2017,W,"2,835"
3356,40340,Berwyn,12/01/2017,W,"3,646"
3358,40340,Berwyn,12/06/2017,W,"3,452"
3407,40340,Berwyn,12/18/2017,W,"3,143"
3873,40340,Berwyn,12/11/2017,W,"3,309"
3895,40340,Berwyn,12/24/2017,U,"1,248"
4029,40340,Berwyn,12/28/2017,W,"2,088"
4067,40340,Berwyn,12/07/2017,W,"3,383"
4259,40340,Berwyn,12/04/2017,W,"3,403"
4354,40340,Berwyn,12/16/2017,A,"2,404"
4874,40340,Berwyn,02/08/2018,W,"3,428"
4949,40340,Berwyn,03/28/2018,W,"3,259"
4990,40340,Berwyn,01/15/2018,W,"2,254"
5094,40340,Berwyn,03/20/2018,W,"3,198"
5194,40340,Berwyn,01/13/2018,A,"1,912"
5198,40340,Berwyn,03/31/2018,A,"2,141"
5496,40340,Berwyn,03/15/2018,W,"3,357"
5511,40340,Berwyn,03/21/2018,W,"3,262"
5519,40340,Berwyn,02/02/2018,W,"3,159"
6205,40340,Berwyn,01/09/2018,W,"3,096"
6519,40340,Berwyn,01/14/2018,U,"1,520"
6713,40340,Berwyn,01/25/2018,W,"3,296"
6781,40340,Berwyn,02/03/2018,A,"2,153"
6843,40340,Berwyn,03/07/2018,W,"3,283"
7219,40340,Berwyn,03/06/2018,W,"3,238"
7291,40340,Berwyn,01/12/2018,W,"3,016"
7423,40340,Berwyn,02/18/2018,U,"1,835"
7560,40340,Berwyn,03/14/2018,W,"3,457"
7658,40340,Berwyn,01/23/2018,W,"3,389"
7856,40340,Berwyn,02/09/2018,W,"2,694"
8032,40340,Berwyn,03/02/2018,W,"3,470"
8246,40340,Berwyn,02/20/2018,W,"3,253"
8292,40340,Berwyn,03/23/2018,W,"3,313"
8361,40340,Berwyn,03/16/2018,W,"3,363"
8444,40340,Berwyn,03/11/2018,U,"1,686"
8529,40340,Berwyn,01/07/2018,U,"1,556"
8575,40340,Berwyn,02/13/2018,W,"3,450"
8748,40340,Berwyn,02/10/2018,A,"2,248"
8771,40340,Berwyn,01/27/2018,A,"2,251"
8930,40340,Berwyn,01/21/2018,U,"1,642"
9001,40340,Berwyn,02/04/2018,U,"1,564"
9088,40340,Berwyn,02/24/2018,A,"2,366"
9163,40340,Berwyn,01/04/2018,W,"2,756"
9293,40340,Berwyn,03/29/2018,W,"3,045"
9396,40340,Berwyn,02/15/2018,W,"3,404"
9405,40340,Berwyn,01/03/2018,W,"2,883"
9679,40340,Berwyn,03/03/2018,A,"2,378"
9905,40340,Berwyn,01/28/2018,U,"1,716"
9925,40340,Berwyn,03/27/2018,W,"3,128"
9966,40340,Berwyn,02/16/2018,W,"3,310"
10182,40340,Berwyn,03/09/2018,W,"3,260"
10417,40340,Berwyn,03/30/2018,W,"2,945"
10446,40340,Berwyn,02/07/2018,W,"3,345"
10524,40340,Berwyn,02/06/2018,W,"3,254"
11056,40340,Berwyn,02/19/2018,W,"2,531"
11206,40340,Berwyn,01/18/2018,W,"3,337"
11868,40340,Berwyn,02/23/2018,W,"3,281"
12042,40340,Berwyn,02/17/2018,A,"2,170"
12113,40340,Berwyn,02/12/2018,W,"3,344"
12333,40340,Berwyn,03/17/2018,A,"2,836"
12470,40340,Berwyn,01/29/2018,W,"3,114"
12509,40340,Berwyn,05/21/2009,W,"3,287"
12610,40340,Berwyn,01/30/2018,W,"3,271"
12887,40340,Berwyn,02/25/2018,U,"1,702"
13143,40340,Berwyn,01/20/2018,A,"2,684"
13156,40340,Berwyn,02/28/2018,W,"3,387"
13358,40340,Berwyn,01/02/2018,W,"2,383"
13404,40340,Berwyn,03/18/2018,U,"1,862"
13486,40340,Berwyn,01/01/2018,U,"1,054"
13610,40340,Berwyn,03/08/2018,W,"3,271"
13627,40340,Berwyn,01/22/2018,W,"3,304"
13675,40340,Berwyn,02/26/2018,W,"3,287"
13857,40340,Berwyn,01/24/2018,W,"3,361"
13932,40340,Berwyn,03/10/2018,A,"2,339"
14104,40340,Berwyn,02/27/2018,W,"3,400"
14187,40340,Berwyn,01/17/2018,W,"3,285"
14215,40340,Berwyn,01/16/2018,W,"3,250"
14266,40340,Berwyn,03/25/2018,U,"1,777"
14439,40340,Berwyn,01/10/2018,W,"3,226"
14467,40340,Berwyn,01/11/2018,W,"3,124"
15363,40340,Berwyn,01/19/2018,W,"3,333"
15429,40340,Berwyn,01/06/2018,A,"1,808"
15508,40340,Berwyn,03/26/2018,W,"3,083"
15569,40340,Berwyn,03/24/2018,A,"2,291"
15634,40340,Berwyn,02/11/2018,U,"1,778"
15761,40340,Berwyn,02/01/2018,W,"3,232"
15793,40340,Berwyn,01/05/2018,W,"2,722"
15930,40340,Berwyn,03/05/2018,W,"3,116"
16312,40340,Berwyn,03/22/2018,W,"3,306"
16607,40340,Berwyn,01/08/2018,W,"3,045"
16680,40340,Berwyn,01/31/2018,W,"3,350"
16698,40340,Berwyn,02/14/2018,W,"3,404"
16814,40340,Berwyn,03/01/2018,W,"3,417"
16875,40340,Berwyn,03/19/2018,W,"3,224"
17064,40340,Berwyn,02/05/2018,W,"3,067"
