,station_id,stationname,date,daytype,rides
79,40300,Indiana,12/18/2017,W,802
128,40300,Indiana,12/13/2017,W,887
136,40300,Indiana,12/15/2017,W,859
181,40300,Indiana,12/27/2017,W,490
182,40300,Indiana,12/20/2017,W,831
275,40300,Indiana,12/16/2017,A,428
433,40300,Indiana,12/31/2017,U,337
481,40300,Indiana,12/11/2017,W,864
509,40300,Indiana,12/09/2017,A,437
698,40300,Indiana,12/26/2017,W,459
704,40300,Indiana,12/03/2017,U,425
882,40300,Indiana,12/10/2017,U,377
923,40300,Indiana,12/14/2017,W,868
1002,40300,Indiana,12/21/2017,W,793
1024,40300,Indiana,12/02/2017,A,469
1088,40300,Indiana,12/04/2017,W,938
1102,40300,Indiana,12/23/2017,A,416
1164,40300,Indiana,12/01/2017,W,967
2139,40300,Indiana,12/28/2017,W,471
2173,40300,Indiana,12/07/2017,W,862
2634,40300,Indiana,12/12/2017,W,856
2645,40300,Indiana,12/08/2017,W,868
2700,40300,Indiana,12/17/2017,U,366
3000,40300,Indiana,12/29/2017,W,586
3347,40300,Indiana,12/06/2017,W,898
3481,40300,Indiana,12/19/2017,W,851
3597,40300,Indiana,12/25/2017,U,235
3845,40300,Indiana,12/05/2017,W,901
4051,40300,Indiana,12/30/2017,A,326
4096,40300,Indiana,12/22/2017,W,783
4226,40300,Indiana,12/24/2017,U,336
4688,40300,Indiana,02/10/2018,A,312
4808,40300,Indiana,03/09/2018,W,841
4820,40300,Indiana,01/06/2018,A,312
4892,40300,Indiana,02/26/2018,W,848
5023,40300,Indiana,03/21/2018,W,811
5288,40300,Indiana,02/27/2018,W,833
5414,40300,Indiana,01/25/2018,W,806
5490,40300,Indiana,02/02/2018,W,701
5581,40300,Indiana,03/20/2018,W,800
5595,40300,Indiana,02/05/2018,W,785
5684,40300,Indiana,01/01/2018,U,231
5898,40300,Indiana,03/16/2018,W,794
6036,40300,Indiana,01/22/2018,W,831
6225,40300,Indiana,02/06/2018,W,804
6524,40300,Indiana,02/01/2018,W,826
6542,40300,Indiana,02/18/2018,U,327
6652,40300,Indiana,03/06/2018,W,823
6671,40300,Indiana,02/03/2018,A,358
6711,40300,Indiana,01/20/2018,A,404
6714,40300,Indiana,01/29/2018,W,793
6815,40300,Indiana,01/04/2018,W,588
6979,40300,Indiana,03/05/2018,W,793
7238,40300,Indiana,02/24/2018,A,381
7263,40300,Indiana,03/23/2018,W,762
7286,40300,Indiana,03/04/2018,U,341
7323,40300,Indiana,01/05/2018,W,596
7340,40300,Indiana,03/24/2018,A,366
7746,40300,Indiana,02/23/2018,W,749
7826,40300,Indiana,03/01/2018,W,813
8238,40300,Indiana,03/27/2018,W,705
8353,40300,Indiana,02/19/2018,W,522
8390,40300,Indiana,02/17/2018,A,376
8427,40300,Indiana,02/28/2018,W,849
8439,40300,Indiana,02/21/2018,W,842
8663,40300,Indiana,01/31/2018,W,816
8787,40300,Indiana,03/14/2018,W,867
9038,40300,Indiana,01/09/2018,W,803
9158,40300,Indiana,02/04/2018,U,314
9185,40300,Indiana,01/03/2018,W,564
9992,40300,Indiana,01/12/2018,W,704
10020,40300,Indiana,03/25/2018,U,360
10299,40300,Indiana,02/22/2018,W,812
10424,40300,Indiana,02/12/2018,W,754
10430,40300,Indiana,02/15/2018,W,846
10515,40300,Indiana,02/20/2018,W,827
11070,40300,Indiana,03/17/2018,A,476
11238,40300,Indiana,01/11/2018,W,796
11257,40300,Indiana,03/18/2018,U,396
11313,40300,Indiana,03/02/2018,W,832
11448,40300,Indiana,01/14/2018,U,309
11510,40300,Indiana,01/17/2018,W,837
11642,40300,Indiana,03/10/2018,A,410
11676,40300,Indiana,03/13/2018,W,823
11749,40300,Indiana,01/26/2018,W,850
11819,40300,Indiana,01/13/2018,A,350
12280,40300,Indiana,02/25/2018,U,352
12616,40300,Indiana,01/30/2018,W,824
12746,40300,Indiana,03/28/2018,W,714
12939,40300,Indiana,01/19/2018,W,807
12995,40300,Indiana,03/29/2018,W,638
13138,40300,Indiana,03/12/2018,W,775
13204,40300,Indiana,02/09/2018,W,457
13339,40300,Indiana,01/08/2018,W,789
13389,40300,Indiana,01/18/2018,W,768
13455,40300,Indiana,01/28/2018,U,354
13495,40300,Indiana,02/13/2018,W,833
14088,40300,Indiana,03/22/2018,W,812
14226,40300,Indiana,02/14/2018,W,831
14259,40300,Indiana,03/08/2018,W,836
14478,40300,Indiana,02/11/2018,U,294
14583,40300,Indiana,03/15/2018,W,801
14861,40300,Indiana,02/16/2018,W,791
14973,40300,Indiana,03/07/2018,W,832
15062,40300,Indiana,03/03/2018,A,432
15347,40300,Indiana,03/31/2018,A,367
15593,40300,Indiana,01/23/2018,W,822
15630,40300,Indiana,01/27/2018,A,425
15665,40300,Indiana,03/11/2018,U,347
15811,40300,Indiana,03/30/2018,W,644
16022,40300,Indiana,01/07/2018,U,280
16109,40300,Indiana,01/21/2018,U,319
16252,40300,Indiana,03/26/2018,W,639
16590,40300,Indiana,02/08/2018,W,795
16592,40300,Indiana,01/15/2018,W,436
16803,40300,Indiana,01/16/2018,W,778
16941,40300,Indiana,03/19/2018,W,797
17235,40300,Indiana,01/02/2018,W,535
17250,40300,Indiana,02/07/2018,W,838
17366,40300,Indiana,01/24/2018,W,806
17411,40300,Indiana,01/10/2018,W,799
17733,40300,Indiana,06/24/2018,U,485
17884,40300,Indiana,04/06/2018,W,783
18381,40300,Indiana,04/03/2018,W,832
18746,40300,Indiana,04/21/2018,A,357
19167,40300,Indiana,04/09/2018,W,755
19324,40300,Indiana,06/14/2018,W,909
19330,40300,Indiana,05/02/2018,W,872
19350,40300,Indiana,06/07/2018,W,892
19848,40300,Indiana,04/15/2018,U,324
19986,40300,Indiana,06/17/2018,U,383
20057,40300,Indiana,06/04/2018,W,812
20119,40300,Indiana,04/30/2018,W,894
20156,40300,Indiana,05/14/2018,W,792
20305,40300,Indiana,05/25/2018,W,788
20325,40300,Indiana,05/12/2018,A,413
20432,40300,Indiana,06/27/2018,W,840
20564,40300,Indiana,04/05/2018,W,780
20569,40300,Indiana,04/18/2018,W,791
20696,40300,Indiana,06/09/2018,A,443
20741,40300,Indiana,04/13/2018,W,700
20749,40300,Indiana,04/07/2018,A,365
20876,40300,Indiana,04/26/2018,W,875
21111,40300,Indiana,05/07/2018,W,879
21286,40300,Indiana,06/23/2018,A,564
21498,40300,Indiana,06/28/2018,W,825
21538,40300,Indiana,05/19/2018,A,410
21766,40300,Indiana,06/21/2018,W,628
21819,40300,Indiana,05/15/2018,W,894
21935,40300,Indiana,06/29/2018,W,822
22010,40300,Indiana,06/05/2018,W,906
22062,40300,Indiana,06/11/2018,W,806
22172,40300,Indiana,04/20/2018,W,829
22196,40300,Indiana,06/03/2018,U,361
22809,40300,Indiana,06/12/2018,W,846
23200,40300,Indiana,06/26/2018,W,728
23235,40300,Indiana,05/10/2018,W,873
23403,40300,Indiana,06/15/2018,W,863
23411,40300,Indiana,06/20/2018,W,806
23448,40300,Indiana,04/16/2018,W,785
23495,40300,Indiana,05/16/2018,W,851
23510,40300,Indiana,06/22/2018,W,685
23524,40300,Indiana,04/12/2018,W,843
23548,40300,Indiana,05/09/2018,W,809
23753,40300,Indiana,04/19/2018,W,772
23995,40300,Indiana,05/22/2018,W,861
24248,40300,Indiana,06/02/2018,A,485
24476,40300,Indiana,05/18/2018,W,833
24507,40300,Indiana,04/28/2018,A,388
24568,40300,Indiana,06/06/2018,W,856
24662,40300,Indiana,05/01/2018,W,915
24910,40300,Indiana,05/05/2018,A,456
24967,40300,Indiana,05/28/2018,U,344
25630,40300,Indiana,05/04/2018,W,845
25750,40300,Indiana,05/17/2018,W,824
25834,40300,Indiana,04/11/2018,W,813
25999,40300,Indiana,04/02/2018,W,755
26367,40300,Indiana,04/25/2018,W,871
26606,40300,Indiana,05/03/2018,W,864
26665,40300,Indiana,06/10/2018,U,390
26784,40300,Indiana,04/23/2018,W,786
26806,40300,Indiana,06/01/2018,W,873
26904,40300,Indiana,06/08/2018,W,781
27111,40300,Indiana,05/06/2018,U,368
27401,40300,Indiana,06/16/2018,A,466
27481,40300,Indiana,04/10/2018,W,815
27539,40300,Indiana,04/24/2018,W,874
27569,40300,Indiana,06/30/2018,A,478
27616,40300,Indiana,04/04/2018,W,819
27972,40300,Indiana,04/08/2018,U,316
28108,40300,Indiana,05/27/2018,U,390
28363,40300,Indiana,06/25/2018,W,781
28439,40300,Indiana,05/11/2018,W,777
28541,40300,Indiana,04/14/2018,A,365
28775,40300,Indiana,04/29/2018,U,346
28831,40300,Indiana,05/21/2018,W,749
29033,40300,Indiana,04/17/2018,W,847
29138,40300,Indiana,05/20/2018,U,350
29365,40300,Indiana,05/26/2018,A,511
29445,40300,Indiana,05/29/2018,W,828
29545,40300,Indiana,05/31/2018,W,834
29685,40300,Indiana,05/23/2018,W,880
29739,40300,Indiana,06/18/2018,W,777
29818,40300,Indiana,04/01/2018,U,298
29854,40300,Indiana,05/13/2018,U,333
29880,40300,Indiana,04/22/2018,U,333
29969,40300,Indiana,05/30/2018,W,877
30038,40300,Indiana,04/27/2018,W,796
30224,40300,Indiana,05/08/2018,W,882
30446,40300,Indiana,06/19/2018,W,840
30498,40300,Indiana,06/13/2018,W,965
30586,40300,Indiana,05/24/2018,W,822
31497,40300,Indiana,07/01/2018,U,408
31498,40300,Indiana,07/02/2018,W,829
31499,40300,Indiana,07/03/2018,W,842
31500,40300,Indiana,07/04/2018,U,365
31501,40300,Indiana,07/05/2018,W,716
31502,40300,Indiana,07/06/2018,W,802
31503,40300,Indiana,07/07/2018,A,439
31504,40300,Indiana,07/08/2018,U,418
31505,40300,Indiana,07/09/2018,W,802
31506,40300,Indiana,07/10/2018,W,846
31507,40300,Indiana,07/11/2018,W,949
31508,40300,Indiana,07/12/2018,W,871
31509,40300,Indiana,07/13/2018,W,954
31510,40300,Indiana,07/14/2018,A,492
31511,40300,Indiana,07/15/2018,U,531
31512,40300,Indiana,07/16/2018,W,854
31513,40300,Indiana,07/17/2018,W,866
31514,40300,Indiana,07/18/2018,W,879
31515,40300,Indiana,07/19/2018,W,829
31516,40300,Indiana,07/20/2018,W,808
31517,40300,Indiana,07/21/2018,A,428
31518,40300,Indiana,07/22/2018,U,389
31519,40300,Indiana,07/23/2018,W,882
31520,40300,Indiana,07/24/2018,W,872
31521,40300,Indiana,07/25/2018,W,972
31522,40300,Indiana,07/26/2018,W,850
31523,40300,Indiana,07/27/2018,W,844
31524,40300,Indiana,07/28/2018,A,497
31525,40300,Indiana,07/29/2018,U,381
31526,40300,Indiana,07/30/2018,W,827
31527,40300,Indiana,07/31/2018,W,794
35971,40300,Indiana,08/01/2018,W,868
35972,40300,Indiana,08/02/2018,W,906
35973,40300,Indiana,08/03/2018,W,897
35974,40300,Indiana,08/04/2018,A,573
35975,40300,Indiana,08/05/2018,U,451
35976,40300,Indiana,08/06/2018,W,804
35977,40300,Indiana,08/07/2018,W,785
35978,40300,Indiana,08/08/2018,W,827
35979,40300,Indiana,08/09/2018,W,823
35980,40300,Indiana,08/10/2018,W,868
35981,40300,Indiana,08/11/2018,A,669
35982,40300,Indiana,08/12/2018,U,398
35983,40300,Indiana,08/13/2018,W,804
35984,40300,Indiana,08/14/2018,W,867
35985,40300,Indiana,08/15/2018,W,810
35986,40300,Indiana,08/16/2018,W,791
35987,40300,Indiana,08/17/2018,W,773
35988,40300,Indiana,08/18/2018,A,497
35989,40300,Indiana,08/19/2018,U,364
35990,40300,Indiana,08/20/2018,W,718
35991,40300,Indiana,08/21/2018,W,732
35992,40300,Indiana,08/22/2018,W,860
35993,40300,Indiana,08/23/2018,W,814
35994,40300,Indiana,08/24/2018,W,756
35995,40300,Indiana,08/25/2018,A,429
35996,40300,Indiana,08/26/2018,U,375
35997,40300,Indiana,08/27/2018,W,751
35998,40300,Indiana,08/28/2018,W,790
35999,40300,Indiana,08/29/2018,W,821
36000,40300,Indiana,08/30/2018,W,866
36001,40300,Indiana,08/31/2018,W,800
40407,40300,Indiana,09/01/2018,A,463
40408,40300,Indiana,09/02/2018,U,390
40409,40300,Indiana,09/03/2018,U,341
40410,40300,Indiana,09/04/2018,W,859
40411,40300,Indiana,09/05/2018,W,955
40412,40300,Indiana,09/06/2018,W,894
40413,40300,Indiana,09/07/2018,W,875
40414,40300,Indiana,09/08/2018,A,407
40415,40300,Indiana,09/09/2018,U,390
40416,40300,Indiana,09/10/2018,W,954
40417,40300,Indiana,09/11/2018,W,997
40418,40300,Indiana,09/12/2018,W,992
40419,40300,Indiana,09/13/2018,W,968
40420,40300,Indiana,09/14/2018,W,870
40421,40300,Indiana,09/15/2018,A,436
40422,40300,Indiana,09/16/2018,U,355
40423,40300,Indiana,09/17/2018,W,931
40424,40300,Indiana,09/18/2018,W,966
40425,40300,Indiana,09/19/2018,W,938
40426,40300,Indiana,09/20/2018,W,943
