,station_id,stationname,date,daytype,rides
49,40040,Quincy/Wells,12/03/2017,U,"1,142"
114,40040,Quincy/Wells,12/19/2017,W,"8,056"
125,40040,Quincy/Wells,12/28/2017,W,"5,122"
159,40040,Quincy/Wells,12/07/2017,W,"8,099"
168,40040,Quincy/Wells,12/13/2017,W,"8,000"
240,40040,Quincy/Wells,12/06/2017,W,"8,346"
295,40040,Quincy/Wells,12/27/2017,W,"4,917"
589,40040,Quincy/Wells,12/24/2017,U,578
648,40040,Quincy/Wells,12/15/2017,W,"6,924"
668,40040,Quincy/Wells,12/05/2017,W,"8,513"
852,40040,Quincy/Wells,12/14/2017,W,"7,892"
1199,40040,Quincy/Wells,12/25/2017,U,658
1340,40040,Quincy/Wells,12/20/2017,W,"7,734"
1384,40040,Quincy/Wells,12/01/2017,W,"7,666"
1519,40040,Quincy/Wells,12/21/2017,W,"6,974"
1531,40040,Quincy/Wells,12/26/2017,W,"3,326"
1680,40040,Quincy/Wells,12/23/2017,A,"1,028"
1971,40040,Quincy/Wells,12/11/2017,W,"8,324"
2216,40040,Quincy/Wells,12/18/2017,W,"7,866"
2286,40040,Quincy/Wells,12/04/2017,W,"8,357"
2832,40040,Quincy/Wells,12/22/2017,W,"4,538"
2859,40040,Quincy/Wells,12/08/2017,W,"7,291"
2904,40040,Quincy/Wells,12/02/2017,A,"1,322"
3166,40040,Quincy/Wells,12/09/2017,A,"1,263"
3223,40040,Quincy/Wells,12/17/2017,U,974
3252,40040,Quincy/Wells,12/31/2017,U,"1,082"
3538,40040,Quincy/Wells,12/16/2017,A,"1,219"
3751,40040,Quincy/Wells,12/29/2017,W,"4,404"
4345,40040,Quincy/Wells,12/12/2017,W,"8,381"
4466,40040,Quincy/Wells,12/30/2017,A,"1,377"
4490,40040,Quincy/Wells,12/10/2017,U,920
4710,40040,Quincy/Wells,03/04/2018,U,"1,084"
4859,40040,Quincy/Wells,02/23/2018,W,"7,327"
4871,40040,Quincy/Wells,01/01/2018,U,873
5064,40040,Quincy/Wells,03/01/2018,W,"7,678"
5391,40040,Quincy/Wells,01/09/2018,W,"8,331"
5499,40040,Quincy/Wells,02/09/2018,W,"4,694"
5629,40040,Quincy/Wells,01/04/2018,W,"8,106"
5716,40040,Quincy/Wells,01/30/2018,W,"8,168"
5839,40040,Quincy/Wells,03/29/2018,W,"7,682"
6057,40040,Quincy/Wells,02/16/2018,W,"7,263"
6202,40040,Quincy/Wells,02/14/2018,W,"8,201"
6285,40040,Quincy/Wells,02/02/2018,W,"7,169"
6896,40040,Quincy/Wells,02/18/2018,U,"1,331"
7239,40040,Quincy/Wells,02/11/2018,U,976
7515,40040,Quincy/Wells,01/25/2018,W,"8,154"
7592,40040,Quincy/Wells,02/06/2018,W,"7,942"
8110,40040,Quincy/Wells,02/25/2018,U,"1,071"
8488,40040,Quincy/Wells,03/02/2018,W,"7,144"
8811,40040,Quincy/Wells,01/02/2018,W,"7,196"
8857,40040,Quincy/Wells,03/28/2018,W,"8,132"
9124,40040,Quincy/Wells,01/03/2018,W,"7,864"
9534,40040,Quincy/Wells,03/30/2018,W,"5,980"
9649,40040,Quincy/Wells,03/17/2018,A,"2,174"
9655,40040,Quincy/Wells,02/22/2018,W,"8,030"
9692,40040,Quincy/Wells,03/18/2018,U,"1,317"
9833,40040,Quincy/Wells,03/19/2018,W,"8,377"
