,station_id,stationname,date,daytype,rides
16137,41040,Kedzie-Cermak,02/26/2018,W,"1,016"
16201,41040,Kedzie-Cermak,01/01/2018,U,313
16259,41040,Kedzie-Cermak,03/30/2018,W,908
16289,41040,Kedzie-Cermak,02/15/2018,W,"1,040"
16596,41040,Kedzie-Cermak,01/26/2018,W,"1,003"
17019,41040,Kedzie-Cermak,01/29/2018,W,"1,017"
17023,41040,Kedzie-Cermak,02/18/2018,U,437
17105,41040,Kedzie-Cermak,01/20/2018,A,649
17124,41040,Kedzie-Cermak,01/02/2018,W,669
17286,41040,Kedzie-Cermak,02/04/2018,U,422
17347,41040,Kedzie-Cermak,03/27/2018,W,924
17491,41040,Kedzie-Cermak,02/07/2018,W,960
17569,41040,Kedzie-Cermak,05/15/2018,W,"1,018"
17821,41040,Kedzie-Cermak,04/07/2018,A,651
17880,41040,Kedzie-Cermak,04/19/2018,W,988
17943,41040,Kedzie-Cermak,05/24/2018,W,"1,122"
17951,41040,Kedzie-Cermak,06/08/2018,W,"1,010"
17962,41040,Kedzie-Cermak,05/30/2018,W,"1,030"
18126,41040,Kedzie-Cermak,06/01/2018,W,"1,179"
18335,41040,Kedzie-Cermak,04/15/2018,U,417
18341,41040,Kedzie-Cermak,04/26/2018,W,990
18370,41040,Kedzie-Cermak,06/16/2018,A,639
18809,41040,Kedzie-Cermak,04/25/2018,W,"1,039"
18817,41040,Kedzie-Cermak,05/20/2018,U,455
19057,41040,Kedzie-Cermak,05/06/2018,U,527
19104,41040,Kedzie-Cermak,06/04/2018,W,"1,095"
19131,41040,Kedzie-Cermak,06/22/2018,W,938
19579,41040,Kedzie-Cermak,04/23/2018,W,982
19710,41040,Kedzie-Cermak,04/10/2018,W,"1,015"
19940,41040,Kedzie-Cermak,06/05/2018,W,"1,126"
20202,41040,Kedzie-Cermak,05/28/2018,U,565
20372,41040,Kedzie-Cermak,04/30/2018,W,"1,005"
20451,41040,Kedzie-Cermak,06/14/2018,W,"1,070"
20465,41040,Kedzie-Cermak,05/05/2018,A,735
20562,41040,Kedzie-Cermak,05/31/2018,W,"1,121"
20716,41040,Kedzie-Cermak,05/18/2018,W,"1,016"
20726,41040,Kedzie-Cermak,04/27/2018,W,"1,040"
20780,41040,Kedzie-Cermak,05/27/2018,U,604
20846,41040,Kedzie-Cermak,05/25/2018,W,"1,129"
20947,41040,Kedzie-Cermak,06/30/2018,A,662
21248,41040,Kedzie-Cermak,04/13/2018,W,981
21402,41040,Kedzie-Cermak,04/09/2018,W,909
21501,41040,Kedzie-Cermak,05/09/2018,W,"1,093"
21526,41040,Kedzie-Cermak,06/20/2018,W,"1,011"
21701,41040,Kedzie-Cermak,04/06/2018,W,979
21702,41040,Kedzie-Cermak,05/26/2018,A,809
21734,41040,Kedzie-Cermak,04/18/2018,W,987
21771,41040,Kedzie-Cermak,05/10/2018,W,"1,055"
21945,41040,Kedzie-Cermak,05/08/2018,W,"1,022"
22225,41040,Kedzie-Cermak,06/07/2018,W,"1,067"
22557,41040,Kedzie-Cermak,06/10/2018,U,527
22573,41040,Kedzie-Cermak,06/24/2018,U,674
22790,41040,Kedzie-Cermak,05/23/2018,W,"1,049"
22975,41040,Kedzie-Cermak,06/06/2018,W,"1,075"
22995,41040,Kedzie-Cermak,05/01/2018,W,"1,098"
23033,41040,Kedzie-Cermak,05/21/2018,W,903
23118,41040,Kedzie-Cermak,05/13/2018,U,497
23294,41040,Kedzie-Cermak,04/02/2018,W,938
24097,41040,Kedzie-Cermak,04/21/2018,A,590
24429,41040,Kedzie-Cermak,04/01/2018,U,415
24431,41040,Kedzie-Cermak,05/29/2018,W,"1,016"
24604,41040,Kedzie-Cermak,04/12/2018,W,993
24759,41040,Kedzie-Cermak,05/22/2018,W,997
24833,41040,Kedzie-Cermak,06/18/2018,W,"1,058"
24891,41040,Kedzie-Cermak,04/05/2018,W,"1,027"
25239,41040,Kedzie-Cermak,06/15/2018,W,"1,090"
25377,41040,Kedzie-Cermak,04/16/2018,W,969
25511,41040,Kedzie-Cermak,05/07/2018,W,"1,063"
25554,41040,Kedzie-Cermak,04/11/2018,W,"1,066"
25766,41040,Kedzie-Cermak,06/19/2018,W,998
25924,41040,Kedzie-Cermak,06/02/2018,A,683
25959,41040,Kedzie-Cermak,05/03/2018,W,"1,034"
25969,41040,Kedzie-Cermak,04/20/2018,W,987
26081,41040,Kedzie-Cermak,05/02/2018,W,"1,097"
26153,41040,Kedzie-Cermak,05/12/2018,A,679
26178,41040,Kedzie-Cermak,06/23/2018,A,697
26469,41040,Kedzie-Cermak,06/25/2018,W,"1,056"
26797,41040,Kedzie-Cermak,05/16/2018,W,"1,055"
26852,41040,Kedzie-Cermak,06/17/2018,U,489
26875,41040,Kedzie-Cermak,06/26/2018,W,"1,004"
27485,41040,Kedzie-Cermak,05/19/2018,A,681
27502,41040,Kedzie-Cermak,04/28/2018,A,684
27816,41040,Kedzie-Cermak,06/11/2018,W,"1,028"
27862,41040,Kedzie-Cermak,06/27/2018,W,"1,010"
27908,41040,Kedzie-Cermak,06/28/2018,W,"1,041"
28085,41040,Kedzie-Cermak,05/14/2018,W,934
28355,41040,Kedzie-Cermak,05/17/2018,W,"1,032"
28372,41040,Kedzie-Cermak,04/17/2018,W,"1,094"
28428,41040,Kedzie-Cermak,04/04/2018,W,994
28458,41040,Kedzie-Cermak,04/03/2018,W,961
28562,41040,Kedzie-Cermak,04/08/2018,U,444
28739,41040,Kedzie-Cermak,04/22/2018,U,501
28949,41040,Kedzie-Cermak,05/04/2018,W,"1,033"
29135,41040,Kedzie-Cermak,06/03/2018,U,543
29178,41040,Kedzie-Cermak,06/09/2018,A,679
29239,41040,Kedzie-Cermak,04/24/2018,W,"1,116"
29263,41040,Kedzie-Cermak,06/12/2018,W,"1,089"
29290,41040,Kedzie-Cermak,06/21/2018,W,872
29399,41040,Kedzie-Cermak,04/29/2018,U,493
29574,41040,Kedzie-Cermak,04/14/2018,A,585
29590,41040,Kedzie-Cermak,06/29/2018,W,"1,093"
29636,41040,Kedzie-Cermak,05/11/2018,W,"1,016"
30326,41040,Kedzie-Cermak,06/13/2018,W,"1,130"
33605,41040,Kedzie-Cermak,07/01/2018,U,531
33606,41040,Kedzie-Cermak,07/02/2018,W,"1,041"
33607,41040,Kedzie-Cermak,07/03/2018,W,999
33608,41040,Kedzie-Cermak,07/04/2018,U,625
33609,41040,Kedzie-Cermak,07/05/2018,W,956
33610,41040,Kedzie-Cermak,07/06/2018,W,"1,083"
33611,41040,Kedzie-Cermak,07/07/2018,A,630
33612,41040,Kedzie-Cermak,07/08/2018,U,459
33613,41040,Kedzie-Cermak,07/09/2018,W,"1,029"
33614,41040,Kedzie-Cermak,07/10/2018,W,"1,005"
33615,41040,Kedzie-Cermak,07/11/2018,W,"1,080"
33616,41040,Kedzie-Cermak,07/12/2018,W,"1,093"
33617,41040,Kedzie-Cermak,07/13/2018,W,"1,081"
33618,41040,Kedzie-Cermak,07/14/2018,A,655
33619,41040,Kedzie-Cermak,07/15/2018,U,644
33620,41040,Kedzie-Cermak,07/16/2018,W,980
33621,41040,Kedzie-Cermak,07/17/2018,W,"1,013"
33622,41040,Kedzie-Cermak,07/18/2018,W,"1,048"
33623,41040,Kedzie-Cermak,07/19/2018,W,"1,046"
33624,41040,Kedzie-Cermak,07/20/2018,W,"1,014"
33625,41040,Kedzie-Cermak,07/21/2018,A,639
33626,41040,Kedzie-Cermak,07/22/2018,U,456
33627,41040,Kedzie-Cermak,07/23/2018,W,"1,012"
33628,41040,Kedzie-Cermak,07/24/2018,W,"1,037"
33629,41040,Kedzie-Cermak,07/25/2018,W,"1,112"
33630,41040,Kedzie-Cermak,07/26/2018,W,"1,056"
33631,41040,Kedzie-Cermak,07/27/2018,W,"1,075"
33632,41040,Kedzie-Cermak,07/28/2018,A,704
33633,41040,Kedzie-Cermak,07/29/2018,U,481
33634,41040,Kedzie-Cermak,07/30/2018,W,990
33635,41040,Kedzie-Cermak,07/31/2018,W,"1,022"
38079,41040,Kedzie-Cermak,08/01/2018,W,"1,043"
38080,41040,Kedzie-Cermak,08/02/2018,W,"1,068"
38081,41040,Kedzie-Cermak,08/03/2018,W,"1,142"
38082,41040,Kedzie-Cermak,08/04/2018,A,715
38083,41040,Kedzie-Cermak,08/05/2018,U,579
38084,41040,Kedzie-Cermak,08/06/2018,W,960
38085,41040,Kedzie-Cermak,08/07/2018,W,997
38086,41040,Kedzie-Cermak,08/08/2018,W,"1,041"
38087,41040,Kedzie-Cermak,08/09/2018,W,"1,100"
38088,41040,Kedzie-Cermak,08/10/2018,W,"1,090"
38089,41040,Kedzie-Cermak,08/11/2018,A,676
38090,41040,Kedzie-Cermak,08/12/2018,U,464
38091,41040,Kedzie-Cermak,08/13/2018,W,971
38092,41040,Kedzie-Cermak,08/14/2018,W,"1,010"
38093,41040,Kedzie-Cermak,08/15/2018,W,"1,022"
38094,41040,Kedzie-Cermak,08/16/2018,W,"1,058"
38095,41040,Kedzie-Cermak,08/17/2018,W,"1,038"
38096,41040,Kedzie-Cermak,08/18/2018,A,699
38097,41040,Kedzie-Cermak,08/19/2018,U,729
38098,41040,Kedzie-Cermak,08/20/2018,W,"1,015"
38099,41040,Kedzie-Cermak,08/21/2018,W,"1,045"
38100,41040,Kedzie-Cermak,08/22/2018,W,"1,052"
38101,41040,Kedzie-Cermak,08/23/2018,W,"1,015"
38102,41040,Kedzie-Cermak,08/24/2018,W,968
38103,41040,Kedzie-Cermak,08/25/2018,A,637
38104,41040,Kedzie-Cermak,08/26/2018,U,452
38105,41040,Kedzie-Cermak,08/27/2018,W,"1,021"
38106,41040,Kedzie-Cermak,08/28/2018,W,"1,147"
38107,41040,Kedzie-Cermak,08/29/2018,W,"1,118"
38108,41040,Kedzie-Cermak,08/30/2018,W,"1,120"
38109,41040,Kedzie-Cermak,08/31/2018,W,"1,080"
42447,41040,Kedzie-Cermak,09/01/2018,A,669
42448,41040,Kedzie-Cermak,09/02/2018,U,572
42449,41040,Kedzie-Cermak,09/03/2018,U,480
42450,41040,Kedzie-Cermak,09/04/2018,W,"1,190"
42451,41040,Kedzie-Cermak,09/05/2018,W,"1,131"
42452,41040,Kedzie-Cermak,09/06/2018,W,"1,082"
42453,41040,Kedzie-Cermak,09/07/2018,W,"1,154"
42454,41040,Kedzie-Cermak,09/08/2018,A,638
42455,41040,Kedzie-Cermak,09/09/2018,U,680
42456,41040,Kedzie-Cermak,09/10/2018,W,"1,128"
