,station_id,stationname,date,daytype,rides
14309,40960,Pulaski-Orange,03/18/2018,U,"1,568"
14399,40960,Pulaski-Orange,01/19/2018,W,"4,918"
14425,40960,Pulaski-Orange,03/25/2018,U,"1,499"
14643,40960,Pulaski-Orange,01/26/2018,W,"5,064"
14790,40960,Pulaski-Orange,03/03/2018,A,"2,211"
14834,40960,Pulaski-Orange,02/28/2018,W,"5,558"
14913,40960,Pulaski-Orange,01/20/2018,A,"2,047"
15063,40960,Pulaski-Orange,02/25/2018,U,"1,401"
15369,40960,Pulaski-Orange,02/05/2018,W,"4,511"
16034,40960,Pulaski-Orange,03/22/2018,W,"5,413"
16119,40960,Pulaski-Orange,03/19/2018,W,"5,167"
16594,40960,Pulaski-Orange,02/10/2018,A,"1,631"
16774,40960,Pulaski-Orange,03/09/2018,W,"4,952"
17120,40960,Pulaski-Orange,03/30/2018,W,"3,648"
17153,40960,Pulaski-Orange,03/01/2018,W,"5,183"
17195,40960,Pulaski-Orange,02/13/2018,W,"5,372"
17310,40960,Pulaski-Orange,01/16/2018,W,"5,056"
17507,40960,Pulaski-Orange,01/28/2018,U,"1,337"
17771,40960,Pulaski-Orange,05/05/2018,A,"2,471"
18010,40960,Pulaski-Orange,05/27/2018,U,"1,956"
18032,40960,Pulaski-Orange,05/14/2018,W,"4,806"
18089,40960,Pulaski-Orange,05/25/2018,W,"5,367"
18308,40960,Pulaski-Orange,06/01/2018,W,"5,537"
18732,40960,Pulaski-Orange,04/20/2018,W,"5,137"
18849,40960,Pulaski-Orange,04/02/2018,W,"4,921"
19049,40960,Pulaski-Orange,06/28/2018,W,"5,088"
19187,40960,Pulaski-Orange,06/21/2018,W,"4,167"
19239,40960,Pulaski-Orange,05/13/2018,U,"1,443"
19325,40960,Pulaski-Orange,05/10/2018,W,"5,559"
19390,40960,Pulaski-Orange,06/04/2018,W,"5,304"
19548,40960,Pulaski-Orange,05/04/2018,W,"5,338"
19645,40960,Pulaski-Orange,06/30/2018,A,"2,253"
19679,40960,Pulaski-Orange,06/29/2018,W,"4,714"
20139,40960,Pulaski-Orange,06/11/2018,W,"4,969"
20224,40960,Pulaski-Orange,05/29/2018,W,"5,299"
20570,40960,Pulaski-Orange,05/03/2018,W,"5,406"
20642,40960,Pulaski-Orange,05/19/2018,A,"2,299"
20687,40960,Pulaski-Orange,06/16/2018,A,"2,302"
20688,40960,Pulaski-Orange,05/22/2018,W,"5,216"
20937,40960,Pulaski-Orange,06/05/2018,W,"5,373"
21010,40960,Pulaski-Orange,06/22/2018,W,"4,302"
21087,40960,Pulaski-Orange,04/29/2018,U,"1,546"
21105,40960,Pulaski-Orange,04/17/2018,W,"5,282"
21200,40960,Pulaski-Orange,06/26/2018,W,"4,716"
21283,40960,Pulaski-Orange,06/17/2018,U,"1,541"
21318,40960,Pulaski-Orange,06/02/2018,A,"2,446"
21359,40960,Pulaski-Orange,06/27/2018,W,"4,844"
21387,40960,Pulaski-Orange,05/02/2018,W,"5,302"
21793,40960,Pulaski-Orange,04/30/2018,W,"5,379"
21913,40960,Pulaski-Orange,06/15/2018,W,"5,199"
