,station_id,stationname,date,daytype,rides
15729,41350,Oak Park-Lake,01/20/2018,A,"1,200"
15882,41350,Oak Park-Lake,03/12/2018,W,"1,507"
15923,41350,Oak Park-Lake,03/09/2018,W,"1,506"
16116,41350,Oak Park-Lake,02/26/2018,W,"1,513"
16248,41350,Oak Park-Lake,02/13/2018,W,"1,510"
16263,41350,Oak Park-Lake,01/26/2018,W,"1,519"
16403,41350,Oak Park-Lake,01/02/2018,W,"1,123"
16419,41350,Oak Park-Lake,02/10/2018,A,615
16673,41350,Oak Park-Lake,02/17/2018,A,700
16954,41350,Oak Park-Lake,02/01/2018,W,"1,538"
16997,41350,Oak Park-Lake,02/27/2018,W,"1,560"
17004,41350,Oak Park-Lake,03/02/2018,W,"1,397"
17203,41350,Oak Park-Lake,02/04/2018,U,362
17454,41350,Oak Park-Lake,03/18/2018,U,541
17525,41350,Oak Park-Lake,06/06/2018,W,"1,696"
17547,41350,Oak Park-Lake,05/05/2018,A,849
17586,41350,Oak Park-Lake,05/17/2018,W,"1,672"
17617,41350,Oak Park-Lake,05/06/2018,U,493
17677,41350,Oak Park-Lake,05/11/2018,W,"1,551"
17808,41350,Oak Park-Lake,04/19/2018,W,"1,640"
18166,41350,Oak Park-Lake,04/26/2018,W,"1,604"
18317,41350,Oak Park-Lake,04/22/2018,U,496
18333,41350,Oak Park-Lake,06/27/2018,W,"1,740"
18498,41350,Oak Park-Lake,04/10/2018,W,"1,624"
18578,41350,Oak Park-Lake,05/02/2018,W,"1,555"
18642,41350,Oak Park-Lake,05/23/2018,W,"1,812"
18964,41350,Oak Park-Lake,04/25/2018,W,"1,563"
19470,41350,Oak Park-Lake,04/12/2018,W,"1,654"
19659,41350,Oak Park-Lake,05/14/2018,W,"1,517"
19819,41350,Oak Park-Lake,06/02/2018,A,783
20244,41350,Oak Park-Lake,05/07/2018,W,"1,637"
20351,41350,Oak Park-Lake,05/03/2018,W,"1,613"
20398,41350,Oak Park-Lake,04/04/2018,W,"1,618"
20809,41350,Oak Park-Lake,04/01/2018,U,336
20954,41350,Oak Park-Lake,04/27/2018,W,"1,553"
21021,41350,Oak Park-Lake,04/30/2018,W,"1,598"
21085,41350,Oak Park-Lake,04/03/2018,W,"1,577"
21129,41350,Oak Park-Lake,04/07/2018,A,723
21135,41350,Oak Park-Lake,05/18/2018,W,"1,651"
21211,41350,Oak Park-Lake,04/24/2018,W,"1,620"
21278,41350,Oak Park-Lake,04/20/2018,W,"1,578"
21280,41350,Oak Park-Lake,04/08/2018,U,497
21385,41350,Oak Park-Lake,05/30/2018,W,"1,592"
21558,41350,Oak Park-Lake,05/04/2018,W,"1,502"
21637,41350,Oak Park-Lake,05/29/2018,W,"1,598"
21664,41350,Oak Park-Lake,06/03/2018,U,595
21727,41350,Oak Park-Lake,04/06/2018,W,"1,572"
21802,41350,Oak Park-Lake,04/02/2018,W,"1,541"
22178,41350,Oak Park-Lake,06/24/2018,U,847
22182,41350,Oak Park-Lake,06/17/2018,U,471
22435,41350,Oak Park-Lake,05/15/2018,W,"1,581"
22872,41350,Oak Park-Lake,06/13/2018,W,"1,753"
22896,41350,Oak Park-Lake,05/19/2018,A,866
22993,41350,Oak Park-Lake,06/30/2018,A,"1,046"
23087,41350,Oak Park-Lake,05/10/2018,W,"1,655"
23394,41350,Oak Park-Lake,06/26/2018,W,"1,648"
23597,41350,Oak Park-Lake,04/09/2018,W,"1,514"
23701,41350,Oak Park-Lake,05/12/2018,A,678
23849,41350,Oak Park-Lake,05/08/2018,W,"1,710"
23986,41350,Oak Park-Lake,06/28/2018,W,"1,731"
24150,41350,Oak Park-Lake,05/31/2018,W,"1,748"
24213,41350,Oak Park-Lake,04/21/2018,A,733
24251,41350,Oak Park-Lake,05/22/2018,W,"1,657"
24466,41350,Oak Park-Lake,06/22/2018,W,"1,572"
24919,41350,Oak Park-Lake,06/08/2018,W,"1,565"
25150,41350,Oak Park-Lake,05/24/2018,W,"1,690"
25271,41350,Oak Park-Lake,05/13/2018,U,516
25481,41350,Oak Park-Lake,05/01/2018,W,"1,749"
25652,41350,Oak Park-Lake,04/14/2018,A,576
25666,41350,Oak Park-Lake,06/15/2018,W,"1,685"
25693,41350,Oak Park-Lake,06/04/2018,W,"1,631"
25764,41350,Oak Park-Lake,06/29/2018,W,"1,642"
25908,41350,Oak Park-Lake,06/19/2018,W,"1,692"
26252,41350,Oak Park-Lake,06/01/2018,W,"1,807"
26382,41350,Oak Park-Lake,06/10/2018,U,551
26398,41350,Oak Park-Lake,04/05/2018,W,"1,649"
26488,41350,Oak Park-Lake,04/28/2018,A,773
26628,41350,Oak Park-Lake,05/26/2018,A,785
26640,41350,Oak Park-Lake,06/14/2018,W,"1,668"
26760,41350,Oak Park-Lake,06/09/2018,A,822
27069,41350,Oak Park-Lake,04/13/2018,W,"1,536"
27100,41350,Oak Park-Lake,04/17/2018,W,"1,616"
27228,41350,Oak Park-Lake,06/18/2018,W,"1,557"
27237,41350,Oak Park-Lake,04/11/2018,W,"1,634"
27683,41350,Oak Park-Lake,06/07/2018,W,"1,844"
27948,41350,Oak Park-Lake,06/12/2018,W,"1,703"
28022,41350,Oak Park-Lake,05/28/2018,U,511
28260,41350,Oak Park-Lake,06/05/2018,W,"1,670"
28269,41350,Oak Park-Lake,04/18/2018,W,"1,590"
28465,41350,Oak Park-Lake,05/16/2018,W,"1,671"
28619,41350,Oak Park-Lake,05/21/2018,W,"1,479"
28744,41350,Oak Park-Lake,04/16/2018,W,"1,570"
29149,41350,Oak Park-Lake,05/27/2018,U,614
29475,41350,Oak Park-Lake,04/23/2018,W,"1,565"
29487,41350,Oak Park-Lake,06/21/2018,W,"1,528"
29564,41350,Oak Park-Lake,06/20/2018,W,"1,721"
29791,41350,Oak Park-Lake,06/25/2018,W,"1,575"
29903,41350,Oak Park-Lake,04/29/2018,U,551
29949,41350,Oak Park-Lake,05/20/2018,U,476
29959,41350,Oak Park-Lake,06/23/2018,A,884
30027,41350,Oak Park-Lake,04/15/2018,U,379
30135,41350,Oak Park-Lake,05/25/2018,W,"1,527"
30270,41350,Oak Park-Lake,06/16/2018,A,813
30381,41350,Oak Park-Lake,06/11/2018,W,"1,623"
30581,41350,Oak Park-Lake,05/09/2018,W,"1,658"
34504,41350,Oak Park-Lake,07/01/2018,U,493
34505,41350,Oak Park-Lake,07/02/2018,W,"1,600"
34506,41350,Oak Park-Lake,07/03/2018,W,"1,497"
34507,41350,Oak Park-Lake,07/04/2018,U,596
34508,41350,Oak Park-Lake,07/05/2018,W,"1,307"
34509,41350,Oak Park-Lake,07/06/2018,W,"1,528"
34510,41350,Oak Park-Lake,07/07/2018,A,755
34511,41350,Oak Park-Lake,07/08/2018,U,602
34512,41350,Oak Park-Lake,07/09/2018,W,"1,614"
34513,41350,Oak Park-Lake,07/10/2018,W,"1,617"
34514,41350,Oak Park-Lake,07/11/2018,W,"1,789"
34515,41350,Oak Park-Lake,07/12/2018,W,"1,756"
34516,41350,Oak Park-Lake,07/13/2018,W,"1,683"
34517,41350,Oak Park-Lake,07/14/2018,A,881
34518,41350,Oak Park-Lake,07/15/2018,U,704
34519,41350,Oak Park-Lake,07/16/2018,W,"1,551"
34520,41350,Oak Park-Lake,07/17/2018,W,"1,619"
34521,41350,Oak Park-Lake,07/18/2018,W,"1,784"
34522,41350,Oak Park-Lake,07/19/2018,W,"1,743"
34523,41350,Oak Park-Lake,07/20/2018,W,"1,650"
34524,41350,Oak Park-Lake,07/21/2018,A,"1,006"
34525,41350,Oak Park-Lake,07/22/2018,U,688
34526,41350,Oak Park-Lake,07/23/2018,W,"1,747"
34527,41350,Oak Park-Lake,07/24/2018,W,"1,680"
34528,41350,Oak Park-Lake,07/25/2018,W,"1,769"
34529,41350,Oak Park-Lake,07/26/2018,W,"1,777"
34530,41350,Oak Park-Lake,07/27/2018,W,"1,657"
34531,41350,Oak Park-Lake,07/28/2018,A,948
34532,41350,Oak Park-Lake,07/29/2018,U,615
34533,41350,Oak Park-Lake,07/30/2018,W,"1,668"
34534,41350,Oak Park-Lake,07/31/2018,W,"1,572"
38978,41350,Oak Park-Lake,08/01/2018,W,"1,757"
38979,41350,Oak Park-Lake,08/02/2018,W,"2,104"
38980,41350,Oak Park-Lake,08/03/2018,W,"2,040"
38981,41350,Oak Park-Lake,08/04/2018,A,"1,248"
38982,41350,Oak Park-Lake,08/05/2018,U,"1,033"
38983,41350,Oak Park-Lake,08/06/2018,W,"1,500"
38984,41350,Oak Park-Lake,08/07/2018,W,"1,627"
38985,41350,Oak Park-Lake,08/08/2018,W,"1,709"
38986,41350,Oak Park-Lake,08/09/2018,W,"1,561"
38987,41350,Oak Park-Lake,08/10/2018,W,"1,547"
38988,41350,Oak Park-Lake,08/11/2018,A,936
38989,41350,Oak Park-Lake,08/12/2018,U,692
38990,41350,Oak Park-Lake,08/13/2018,W,"1,571"
38991,41350,Oak Park-Lake,08/14/2018,W,"1,667"
38992,41350,Oak Park-Lake,08/15/2018,W,"1,580"
38993,41350,Oak Park-Lake,08/16/2018,W,"1,644"
38994,41350,Oak Park-Lake,08/17/2018,W,"1,656"
38995,41350,Oak Park-Lake,08/18/2018,A,974
38996,41350,Oak Park-Lake,08/19/2018,U,707
38997,41350,Oak Park-Lake,08/20/2018,W,"1,618"
38998,41350,Oak Park-Lake,08/21/2018,W,"1,596"
38999,41350,Oak Park-Lake,08/22/2018,W,"1,710"
39000,41350,Oak Park-Lake,08/23/2018,W,"1,747"
39001,41350,Oak Park-Lake,08/24/2018,W,"1,538"
39002,41350,Oak Park-Lake,08/25/2018,A,763
39003,41350,Oak Park-Lake,08/26/2018,U,570
39004,41350,Oak Park-Lake,08/27/2018,W,"1,613"
39005,41350,Oak Park-Lake,08/28/2018,W,"1,630"
39006,41350,Oak Park-Lake,08/29/2018,W,"1,702"
39007,41350,Oak Park-Lake,08/30/2018,W,"1,743"
39008,41350,Oak Park-Lake,08/31/2018,W,"1,555"
43317,41350,Oak Park-Lake,09/01/2018,A,705
43318,41350,Oak Park-Lake,09/02/2018,U,674
43319,41350,Oak Park-Lake,09/03/2018,U,438
43320,41350,Oak Park-Lake,09/04/2018,W,"1,640"
43321,41350,Oak Park-Lake,09/05/2018,W,"1,644"
43322,41350,Oak Park-Lake,09/06/2018,W,"1,658"
43323,41350,Oak Park-Lake,09/07/2018,W,"1,704"
43324,41350,Oak Park-Lake,09/08/2018,A,807
43325,41350,Oak Park-Lake,09/09/2018,U,571
43326,41350,Oak Park-Lake,09/10/2018,W,"1,728"
43327,41350,Oak Park-Lake,09/11/2018,W,"1,694"
43328,41350,Oak Park-Lake,09/12/2018,W,"1,721"
43329,41350,Oak Park-Lake,09/13/2018,W,"1,725"
43330,41350,Oak Park-Lake,09/14/2018,W,"1,666"
43331,41350,Oak Park-Lake,09/15/2018,A,894
43332,41350,Oak Park-Lake,09/16/2018,U,625
43333,41350,Oak Park-Lake,09/17/2018,W,"1,743"
43334,41350,Oak Park-Lake,09/18/2018,W,"1,684"
43335,41350,Oak Park-Lake,09/19/2018,W,"1,676"
43336,41350,Oak Park-Lake,09/20/2018,W,"1,738"
43337,41350,Oak Park-Lake,09/21/2018,W,"1,633"
43338,41350,Oak Park-Lake,09/22/2018,A,909
43339,41350,Oak Park-Lake,09/23/2018,U,578
43340,41350,Oak Park-Lake,09/24/2018,W,"1,680"
43341,41350,Oak Park-Lake,09/25/2018,W,"1,669"
43342,41350,Oak Park-Lake,09/26/2018,W,"1,738"
43343,41350,Oak Park-Lake,09/27/2018,W,"1,840"
43344,41350,Oak Park-Lake,09/28/2018,W,"1,600"
43345,41350,Oak Park-Lake,09/29/2018,A,875
43346,41350,Oak Park-Lake,09/30/2018,U,573
47776,41350,Oak Park-Lake,10/01/2018,W,"1,707"
47777,41350,Oak Park-Lake,10/02/2018,W,"1,815"
47778,41350,Oak Park-Lake,10/03/2018,W,"1,793"
47779,41350,Oak Park-Lake,10/04/2018,W,"1,743"
47780,41350,Oak Park-Lake,10/05/2018,W,"1,685"
47781,41350,Oak Park-Lake,10/06/2018,A,769
47782,41350,Oak Park-Lake,10/07/2018,U,845
47783,41350,Oak Park-Lake,10/08/2018,W,"1,452"
47784,41350,Oak Park-Lake,10/09/2018,W,"1,811"
47785,41350,Oak Park-Lake,10/10/2018,W,"1,619"
47786,41350,Oak Park-Lake,10/11/2018,W,"1,794"
47787,41350,Oak Park-Lake,10/12/2018,W,"1,653"
47788,41350,Oak Park-Lake,10/13/2018,A,898
47789,41350,Oak Park-Lake,10/14/2018,U,595
47790,41350,Oak Park-Lake,10/15/2018,W,"1,649"
47791,41350,Oak Park-Lake,10/16/2018,W,"1,750"
47792,41350,Oak Park-Lake,10/17/2018,W,"1,775"
47793,41350,Oak Park-Lake,10/18/2018,W,"1,756"
47794,41350,Oak Park-Lake,10/19/2018,W,"1,695"
47795,41350,Oak Park-Lake,10/20/2018,A,715
47796,41350,Oak Park-Lake,10/21/2018,U,540
47797,41350,Oak Park-Lake,10/22/2018,W,"1,708"
47798,41350,Oak Park-Lake,10/23/2018,W,"1,693"
47799,41350,Oak Park-Lake,10/24/2018,W,"1,764"
47800,41350,Oak Park-Lake,10/25/2018,W,"1,725"
47801,41350,Oak Park-Lake,10/26/2018,W,"1,648"
47802,41350,Oak Park-Lake,10/27/2018,A,701
47803,41350,Oak Park-Lake,10/28/2018,U,516
47804,41350,Oak Park-Lake,10/29/2018,W,"1,681"
47805,41350,Oak Park-Lake,10/30/2018,W,"1,662"
47806,41350,Oak Park-Lake,10/31/2018,W,"1,732"
52028,41350,Oak Park-Lake,11/01/2018,W,"1,675"
52029,41350,Oak Park-Lake,11/02/2018,W,"1,567"
52030,41350,Oak Park-Lake,11/03/2018,A,748
52031,41350,Oak Park-Lake,11/04/2018,U,484
52032,41350,Oak Park-Lake,11/05/2018,W,"1,637"
52033,41350,Oak Park-Lake,11/06/2018,W,"1,610"
52034,41350,Oak Park-Lake,11/07/2018,W,"1,593"
52035,41350,Oak Park-Lake,11/08/2018,W,"1,640"
52036,41350,Oak Park-Lake,11/09/2018,W,"1,527"
52037,41350,Oak Park-Lake,11/10/2018,A,684
52038,41350,Oak Park-Lake,11/11/2018,U,559
52039,41350,Oak Park-Lake,11/12/2018,W,"1,357"
52040,41350,Oak Park-Lake,11/13/2018,W,"1,582"
52041,41350,Oak Park-Lake,11/14/2018,W,"1,581"
52042,41350,Oak Park-Lake,11/15/2018,W,"1,630"
52043,41350,Oak Park-Lake,11/16/2018,W,"1,595"
52044,41350,Oak Park-Lake,11/17/2018,A,813
52045,41350,Oak Park-Lake,11/18/2018,U,552
52046,41350,Oak Park-Lake,11/19/2018,W,"1,526"
52047,41350,Oak Park-Lake,11/20/2018,W,"1,544"
52048,41350,Oak Park-Lake,11/21/2018,W,"1,234"
52049,41350,Oak Park-Lake,11/22/2018,U,254
52050,41350,Oak Park-Lake,11/23/2018,W,878
52051,41350,Oak Park-Lake,11/24/2018,A,610
52052,41350,Oak Park-Lake,11/25/2018,U,346
52053,41350,Oak Park-Lake,11/26/2018,W,"1,310"
52054,41350,Oak Park-Lake,11/27/2018,W,"1,604"
52055,41350,Oak Park-Lake,11/28/2018,W,"1,600"
52056,41350,Oak Park-Lake,11/29/2018,W,"1,659"
52057,41350,Oak Park-Lake,11/30/2018,W,"1,617"
56497,41350,Oak Park-Lake,12/01/2018,A,633
56498,41350,Oak Park-Lake,12/02/2018,U,423
56499,41350,Oak Park-Lake,12/03/2018,W,"1,559"
56500,41350,Oak Park-Lake,12/04/2018,W,"1,557"
56501,41350,Oak Park-Lake,12/05/2018,W,"1,594"
56502,41350,Oak Park-Lake,12/06/2018,W,"1,603"
56503,41350,Oak Park-Lake,12/07/2018,W,"1,521"
56504,41350,Oak Park-Lake,12/08/2018,A,762
56505,41350,Oak Park-Lake,12/09/2018,U,537
56506,41350,Oak Park-Lake,12/10/2018,W,"1,578"
56507,41350,Oak Park-Lake,12/11/2018,W,"1,611"
56508,41350,Oak Park-Lake,12/12/2018,W,"1,611"
56509,41350,Oak Park-Lake,12/13/2018,W,"1,640"
56510,41350,Oak Park-Lake,12/14/2018,W,"1,554"
56511,41350,Oak Park-Lake,12/15/2018,A,804
56512,41350,Oak Park-Lake,12/16/2018,U,573
56513,41350,Oak Park-Lake,12/17/2018,W,"1,535"
56514,41350,Oak Park-Lake,12/18/2018,W,"1,648"
56515,41350,Oak Park-Lake,12/19/2018,W,"1,618"
56516,41350,Oak Park-Lake,12/20/2018,W,"1,589"
56517,41350,Oak Park-Lake,12/21/2018,W,"1,420"
56518,41350,Oak Park-Lake,12/22/2018,A,635
56519,41350,Oak Park-Lake,12/23/2018,U,478
56520,41350,Oak Park-Lake,12/24/2018,W,535
56521,41350,Oak Park-Lake,12/25/2018,U,159
56522,41350,Oak Park-Lake,12/26/2018,W,928
56523,41350,Oak Park-Lake,12/27/2018,W,985
56524,41350,Oak Park-Lake,12/28/2018,W,"1,081"
56525,41350,Oak Park-Lake,12/29/2018,A,532
56526,41350,Oak Park-Lake,12/30/2018,U,462
56527,41350,Oak Park-Lake,12/31/2018,W,816
60974,41350,Oak Park-Lake,01/01/2019,U,316
60975,41350,Oak Park-Lake,01/02/2019,W,"1,247"
60976,41350,Oak Park-Lake,01/03/2019,W,"1,416"
60977,41350,Oak Park-Lake,01/04/2019,W,"1,389"
60978,41350,Oak Park-Lake,01/05/2019,A,647
60979,41350,Oak Park-Lake,01/06/2019,U,414
60980,41350,Oak Park-Lake,01/07/2019,W,"1,441"
60981,41350,Oak Park-Lake,01/08/2019,W,"1,535"
60982,41350,Oak Park-Lake,01/09/2019,W,"1,474"
60983,41350,Oak Park-Lake,01/10/2019,W,"1,544"
60984,41350,Oak Park-Lake,01/11/2019,W,"1,494"
60985,41350,Oak Park-Lake,01/12/2019,A,614
60986,41350,Oak Park-Lake,01/13/2019,U,373
60987,41350,Oak Park-Lake,01/14/2019,W,"1,527"
60988,41350,Oak Park-Lake,01/15/2019,W,"1,531"
60989,41350,Oak Park-Lake,01/16/2019,W,"1,543"
60990,41350,Oak Park-Lake,01/17/2019,W,"1,574"
60991,41350,Oak Park-Lake,01/18/2019,W,"1,386"
60992,41350,Oak Park-Lake,01/19/2019,A,560
60993,41350,Oak Park-Lake,01/20/2019,U,371
60994,41350,Oak Park-Lake,01/21/2019,W,750
60995,41350,Oak Park-Lake,01/22/2019,W,"1,524"
60996,41350,Oak Park-Lake,01/23/2019,W,"1,585"
60997,41350,Oak Park-Lake,01/24/2019,W,"1,488"
60998,41350,Oak Park-Lake,01/25/2019,W,"1,217"
60999,41350,Oak Park-Lake,01/26/2019,A,472
61000,41350,Oak Park-Lake,01/27/2019,U,318
61001,41350,Oak Park-Lake,01/28/2019,W,"1,404"
61002,41350,Oak Park-Lake,01/29/2019,W,"1,234"
61003,41350,Oak Park-Lake,01/30/2019,W,158
61004,41350,Oak Park-Lake,01/31/2019,W,426
65049,41350,Oak Park-Lake,02/01/2019,W,"1,343"
65050,41350,Oak Park-Lake,02/02/2019,A,582
65051,41350,Oak Park-Lake,02/03/2019,U,373
65052,41350,Oak Park-Lake,02/04/2019,W,"1,500"
65053,41350,Oak Park-Lake,02/05/2019,W,"1,464"
65054,41350,Oak Park-Lake,02/06/2019,W,"1,548"
65055,41350,Oak Park-Lake,02/07/2019,W,"1,541"
65056,41350,Oak Park-Lake,02/08/2019,W,"1,373"
65057,41350,Oak Park-Lake,02/09/2019,A,559
65058,41350,Oak Park-Lake,02/10/2019,U,386
65059,41350,Oak Park-Lake,02/11/2019,W,"1,515"
65060,41350,Oak Park-Lake,02/12/2019,W,"1,477"
65061,41350,Oak Park-Lake,02/13/2019,W,"1,502"
65062,41350,Oak Park-Lake,02/14/2019,W,"1,574"
65063,41350,Oak Park-Lake,02/15/2019,W,"1,385"
65064,41350,Oak Park-Lake,02/16/2019,A,595
65065,41350,Oak Park-Lake,02/17/2019,U,403
65066,41350,Oak Park-Lake,02/18/2019,W,"1,050"
65067,41350,Oak Park-Lake,02/19/2019,W,"1,572"
65068,41350,Oak Park-Lake,02/20/2019,W,"1,526"
65069,41350,Oak Park-Lake,02/21/2019,W,"1,281"
65070,41350,Oak Park-Lake,02/22/2019,W,"1,503"
65071,41350,Oak Park-Lake,02/23/2019,A,542
65072,41350,Oak Park-Lake,02/24/2019,U,387
65073,41350,Oak Park-Lake,02/25/2019,W,"1,474"
65074,41350,Oak Park-Lake,02/26/2019,W,"1,446"
65075,41350,Oak Park-Lake,02/27/2019,W,"1,497"
65076,41350,Oak Park-Lake,02/28/2019,W,"1,540"
69425,41350,Oak Park-Lake,03/01/2019,W,"1,401"
69426,41350,Oak Park-Lake,03/02/2019,A,609
69427,41350,Oak Park-Lake,03/03/2019,U,366
69428,41350,Oak Park-Lake,03/04/2019,W,"1,388"
69429,41350,Oak Park-Lake,03/05/2019,W,"1,535"
69430,41350,Oak Park-Lake,03/06/2019,W,"1,493"
69431,41350,Oak Park-Lake,03/07/2019,W,"1,550"
69432,41350,Oak Park-Lake,03/08/2019,W,"1,444"
69433,41350,Oak Park-Lake,03/09/2019,A,564
69434,41350,Oak Park-Lake,03/10/2019,U,401
69435,41350,Oak Park-Lake,03/11/2019,W,"1,513"
69436,41350,Oak Park-Lake,03/12/2019,W,"1,545"
69437,41350,Oak Park-Lake,03/13/2019,W,"1,632"
69438,41350,Oak Park-Lake,03/14/2019,W,"1,516"
