,station_id,stationname,date,daytype,rides
40,41230,47th-Dan Ryan,12/13/2017,W,"2,889"
328,41230,47th-Dan Ryan,12/10/2017,U,"1,482"
345,41230,47th-Dan Ryan,12/16/2017,A,"2,096"
385,41230,47th-Dan Ryan,12/31/2017,U,"1,276"
690,41230,47th-Dan Ryan,12/24/2017,U,"1,351"
741,41230,47th-Dan Ryan,12/07/2017,W,"2,896"
957,41230,47th-Dan Ryan,12/09/2017,A,"1,987"
1305,41230,47th-Dan Ryan,12/15/2017,W,"3,010"
1309,41230,47th-Dan Ryan,12/14/2017,W,"2,883"
1448,41230,47th-Dan Ryan,12/18/2017,W,"2,842"
2133,41230,47th-Dan Ryan,12/30/2017,A,"1,564"
2195,41230,47th-Dan Ryan,12/17/2017,U,"1,537"
2316,41230,47th-Dan Ryan,12/03/2017,U,"1,629"
2494,41230,47th-Dan Ryan,12/22/2017,W,"2,911"
2549,41230,47th-Dan Ryan,12/02/2017,A,"2,196"
2653,41230,47th-Dan Ryan,12/21/2017,W,"2,839"
2668,41230,47th-Dan Ryan,12/04/2017,W,"3,007"
2759,41230,47th-Dan Ryan,12/01/2017,W,"3,340"
3047,41230,47th-Dan Ryan,12/06/2017,W,"2,957"
3101,41230,47th-Dan Ryan,12/27/2017,W,"1,890"
3425,41230,47th-Dan Ryan,12/23/2017,A,"1,942"
3471,41230,47th-Dan Ryan,12/28/2017,W,"2,039"
3480,41230,47th-Dan Ryan,12/26/2017,W,"1,641"
3585,41230,47th-Dan Ryan,12/12/2017,W,"2,798"
3819,41230,47th-Dan Ryan,12/29/2017,W,"2,215"
3831,41230,47th-Dan Ryan,12/05/2017,W,"2,862"
4169,41230,47th-Dan Ryan,12/11/2017,W,"2,857"
4218,41230,47th-Dan Ryan,12/08/2017,W,"3,055"
4308,41230,47th-Dan Ryan,12/19/2017,W,"2,951"
4328,41230,47th-Dan Ryan,12/25/2017,U,862
4364,41230,47th-Dan Ryan,12/20/2017,W,"2,878"
4571,41230,47th-Dan Ryan,03/15/2018,W,"2,883"
4615,41230,47th-Dan Ryan,03/24/2018,A,"1,839"
4636,41230,47th-Dan Ryan,03/03/2018,A,"1,992"
4794,41230,47th-Dan Ryan,01/25/2018,W,"2,843"
4827,41230,47th-Dan Ryan,03/07/2018,W,"2,820"
4997,41230,47th-Dan Ryan,01/23/2018,W,"2,781"
5001,41230,47th-Dan Ryan,01/08/2018,W,"2,628"
5277,41230,47th-Dan Ryan,02/19/2018,W,"1,967"
5345,41230,47th-Dan Ryan,01/29/2018,W,"2,608"
5387,41230,47th-Dan Ryan,01/02/2018,W,"1,812"
5397,41230,47th-Dan Ryan,03/16/2018,W,"2,940"
6016,41230,47th-Dan Ryan,02/14/2018,W,"2,855"
6267,41230,47th-Dan Ryan,01/10/2018,W,"2,832"
6368,41230,47th-Dan Ryan,01/13/2018,A,"1,680"
6500,41230,47th-Dan Ryan,01/27/2018,A,"1,942"
6552,41230,47th-Dan Ryan,02/06/2018,W,"2,663"
6579,41230,47th-Dan Ryan,02/16/2018,W,"2,827"
6626,41230,47th-Dan Ryan,02/20/2018,W,"2,743"
6876,41230,47th-Dan Ryan,03/11/2018,U,"1,399"
6919,41230,47th-Dan Ryan,02/17/2018,A,"1,972"
7045,41230,47th-Dan Ryan,03/25/2018,U,"1,443"
7096,41230,47th-Dan Ryan,03/18/2018,U,"1,562"
7098,41230,47th-Dan Ryan,03/10/2018,A,"1,974"
7276,41230,47th-Dan Ryan,03/12/2018,W,"2,789"
7437,41230,47th-Dan Ryan,03/27/2018,W,"2,441"
7448,41230,47th-Dan Ryan,01/01/2018,U,"1,035"
7692,41230,47th-Dan Ryan,03/26/2018,W,"2,430"
7701,41230,47th-Dan Ryan,01/14/2018,U,"1,318"
7907,41230,47th-Dan Ryan,02/07/2018,W,"2,651"
7973,41230,47th-Dan Ryan,01/15/2018,W,"1,721"
8167,41230,47th-Dan Ryan,02/23/2018,W,"2,954"
8260,41230,47th-Dan Ryan,01/17/2018,W,"2,793"
8273,41230,47th-Dan Ryan,02/05/2018,W,"2,505"
8432,41230,47th-Dan Ryan,03/28/2018,W,"2,553"
8440,41230,47th-Dan Ryan,03/22/2018,W,"2,882"
8537,41230,47th-Dan Ryan,01/20/2018,A,"1,893"
8754,41230,47th-Dan Ryan,01/24/2018,W,"2,781"
8905,41230,47th-Dan Ryan,03/06/2018,W,"2,752"
9303,41230,47th-Dan Ryan,01/03/2018,W,"2,143"
9471,41230,47th-Dan Ryan,03/01/2018,W,"2,816"
9584,41230,47th-Dan Ryan,03/19/2018,W,"2,800"
9936,41230,47th-Dan Ryan,03/14/2018,W,"2,913"
10034,41230,47th-Dan Ryan,01/07/2018,U,"1,328"
10187,41230,47th-Dan Ryan,01/21/2018,U,"1,472"
10289,41230,47th-Dan Ryan,03/17/2018,A,"2,085"
10358,41230,47th-Dan Ryan,02/01/2018,W,"2,827"
10412,41230,47th-Dan Ryan,02/27/2018,W,"2,790"
10439,41230,47th-Dan Ryan,01/06/2018,A,"1,677"
10455,41230,47th-Dan Ryan,03/02/2018,W,"2,927"
10857,41230,47th-Dan Ryan,02/09/2018,W,"1,780"
11101,41230,47th-Dan Ryan,03/31/2018,A,"1,790"
11798,41230,47th-Dan Ryan,03/23/2018,W,"2,782"
11881,41230,47th-Dan Ryan,01/05/2018,W,"2,226"
12014,41230,47th-Dan Ryan,02/10/2018,A,"1,648"
12037,41230,47th-Dan Ryan,02/18/2018,U,"1,492"
12176,41230,47th-Dan Ryan,03/08/2018,W,"2,851"
12213,41230,47th-Dan Ryan,03/09/2018,W,"2,926"
12397,41230,47th-Dan Ryan,02/24/2018,A,"2,039"
12752,41230,47th-Dan Ryan,02/04/2018,U,"1,280"
12779,41230,47th-Dan Ryan,03/05/2018,W,"2,665"
12840,41230,47th-Dan Ryan,01/30/2018,W,"2,763"
13342,41230,47th-Dan Ryan,01/28/2018,U,"1,445"
13506,41230,47th-Dan Ryan,01/09/2018,W,"2,793"
13651,41230,47th-Dan Ryan,01/26/2018,W,"3,050"
13771,41230,47th-Dan Ryan,02/11/2018,U,"1,317"
13788,41230,47th-Dan Ryan,02/08/2018,W,"2,724"
13802,41230,47th-Dan Ryan,03/29/2018,W,"2,443"
13803,41230,47th-Dan Ryan,01/11/2018,W,"2,880"
13881,41230,47th-Dan Ryan,01/18/2018,W,"2,792"
14110,41230,47th-Dan Ryan,02/26/2018,W,"2,848"
14322,41230,47th-Dan Ryan,03/30/2018,W,"2,566"
14371,41230,47th-Dan Ryan,02/21/2018,W,"2,820"
14495,41230,47th-Dan Ryan,02/28/2018,W,"2,843"
14541,41230,47th-Dan Ryan,01/04/2018,W,"2,156"
14622,41230,47th-Dan Ryan,01/12/2018,W,"2,710"
15239,41230,47th-Dan Ryan,03/20/2018,W,"2,755"
15354,41230,47th-Dan Ryan,02/13/2018,W,"2,879"
15529,41230,47th-Dan Ryan,03/04/2018,U,"1,485"
15757,41230,47th-Dan Ryan,01/16/2018,W,"2,673"
