,station_id,stationname,date,daytype,rides
361353,40660,Armitage,01/20/2016,W,"4,558"
361408,40660,Armitage,03/23/2001,W,"3,421"
361444,40660,Armitage,03/08/2005,W,"3,547"
361455,40660,Armitage,02/14/2010,U,"1,268"
361539,40660,Armitage,03/04/2010,W,"4,072"
361774,40660,Armitage,04/27/2014,U,"1,526"
361840,40660,Armitage,04/10/2005,U,821
361986,40660,Armitage,07/01/2013,W,"3,906"
362129,40660,Armitage,08/03/2016,W,"4,084"
362168,40660,Armitage,03/15/2013,W,"4,689"
362435,40660,Armitage,05/01/2013,W,"3,102"
362744,40660,Armitage,04/29/2010,W,"3,734"
362884,40660,Armitage,02/23/2014,U,"1,539"
363012,40660,Armitage,10/03/2011,W,"4,556"
363108,40660,Armitage,05/24/2002,W,"3,390"
363266,40660,Armitage,01/30/2007,W,"3,684"
363391,40660,Armitage,06/22/2001,W,"3,179"
363505,40660,Armitage,02/29/2008,W,"3,690"
363663,40660,Armitage,04/22/2003,W,"3,701"
363813,40660,Armitage,09/23/2009,W,"4,339"
364112,40660,Armitage,11/21/2004,U,856
364294,40660,Armitage,02/15/2016,W,"2,790"
364432,40660,Armitage,03/03/2015,W,"3,951"
364473,40660,Armitage,02/22/2011,W,"4,209"
364534,40660,Armitage,06/03/2016,W,"4,978"
364609,40660,Armitage,10/22/2017,U,"1,563"
364730,40660,Armitage,10/10/2005,W,"3,127"
364773,40660,Armitage,09/06/2016,W,"4,420"
364856,40660,Armitage,09/21/2008,U,"1,496"
365120,40660,Armitage,10/17/2014,W,"5,104"
365160,40660,Armitage,10/31/2012,W,"5,047"
365196,40660,Armitage,08/09/2013,W,"3,986"
365418,40660,Armitage,09/29/2009,W,"4,196"
365433,40660,Armitage,07/10/2008,W,"3,613"
365625,40660,Armitage,10/16/2009,W,"4,258"
365694,40660,Armitage,08/13/2011,A,"2,226"
366531,40660,Armitage,06/06/2008,W,"4,375"
366662,40660,Armitage,01/08/2008,W,"3,746"
366712,40660,Armitage,06/07/2017,W,"5,003"
366769,40660,Armitage,01/07/2010,W,"4,125"
366794,40660,Armitage,07/22/2007,U,"1,320"
366807,40660,Armitage,04/01/2015,W,"4,751"
366820,40660,Armitage,08/02/2002,W,"3,108"
366861,40660,Armitage,10/14/2012,U,"1,431"
366937,40660,Armitage,07/21/2005,W,"3,127"
367305,40660,Armitage,01/24/2015,A,"2,701"
367321,40660,Armitage,08/11/2007,A,"1,671"
367846,40660,Armitage,07/09/2013,W,"4,174"
367910,40660,Armitage,12/25/2015,U,274
368290,40660,Armitage,04/18/2003,W,"2,251"
368325,40660,Armitage,07/16/2012,W,"3,803"
368350,40660,Armitage,01/05/2016,W,"4,608"
368367,40660,Armitage,12/11/2013,W,"4,457"
368501,40660,Armitage,09/13/2012,W,"4,260"
368976,40660,Armitage,12/07/2004,W,"3,419"
369079,40660,Armitage,10/17/2009,A,"2,319"
369204,40660,Armitage,08/21/2010,A,"2,563"
369263,40660,Armitage,07/19/2009,U,"1,841"
369357,40660,Armitage,01/21/2001,U,523
369850,40660,Armitage,05/05/2008,W,"3,909"
369977,40660,Armitage,12/13/2004,W,"3,289"
370170,40660,Armitage,02/24/2015,W,"4,400"
370732,40660,Armitage,04/04/2015,A,"2,168"
371122,40660,Armitage,09/15/2002,U,825
371341,40660,Armitage,12/22/2013,U,"1,413"
371401,40660,Armitage,04/04/2012,W,"3,994"
371627,40660,Armitage,02/07/2004,A,"1,266"
371941,40660,Armitage,11/08/2015,U,"1,646"
372209,40660,Armitage,12/31/2014,W,"3,046"
372233,40660,Armitage,10/15/2003,W,"4,546"
372374,40660,Armitage,12/06/2011,W,"4,333"
372408,40660,Armitage,12/26/2009,A,759
372454,40660,Armitage,08/24/2004,W,"2,873"
372720,40660,Armitage,07/28/2007,A,"1,730"
372783,40660,Armitage,07/30/2006,U,"1,148"
