,station_id,stationname,date,daytype,rides
13305,40160,LaSalle+Van Buren,03/19/2018,W,"3,205"
13352,40160,LaSalle+Van Buren,02/24/2018,A,478
13751,40160,LaSalle+Van Buren,01/21/2018,U,360
13920,40160,LaSalle+Van Buren,03/24/2018,A,587
14045,40160,LaSalle+Van Buren,02/08/2018,W,"3,392"
14526,40160,LaSalle+Van Buren,01/05/2018,W,"2,720"
14551,40160,LaSalle+Van Buren,01/27/2018,A,548
14712,40160,LaSalle+Van Buren,01/16/2018,W,"3,387"
14721,40160,LaSalle+Van Buren,02/13/2018,W,"3,459"
15113,40160,LaSalle+Van Buren,01/11/2018,W,"3,315"
15682,40160,LaSalle+Van Buren,03/21/2018,W,"3,223"
15841,40160,LaSalle+Van Buren,03/07/2018,W,"3,271"
16141,40160,LaSalle+Van Buren,02/26/2018,W,"3,223"
16235,40160,LaSalle+Van Buren,03/04/2018,U,391
16360,40160,LaSalle+Van Buren,01/09/2018,W,"3,278"
16423,40160,LaSalle+Van Buren,02/04/2018,U,338
16472,40160,LaSalle+Van Buren,03/03/2018,A,499
16565,40160,LaSalle+Van Buren,02/05/2018,W,"3,278"
17013,40160,LaSalle+Van Buren,02/19/2018,W,"1,701"
17042,40160,LaSalle+Van Buren,02/20/2018,W,"3,339"
17458,40160,LaSalle+Van Buren,01/20/2018,A,794
17517,40160,LaSalle+Van Buren,05/27/2018,U,409
17936,40160,LaSalle+Van Buren,05/25/2018,W,"2,598"
17940,40160,LaSalle+Van Buren,04/19/2018,W,"3,167"
18084,40160,LaSalle+Van Buren,05/13/2018,U,388
18149,40160,LaSalle+Van Buren,06/08/2018,W,"2,853"
18244,40160,LaSalle+Van Buren,05/17/2018,W,"3,061"
18311,40160,LaSalle+Van Buren,04/07/2018,A,542
18504,40160,LaSalle+Van Buren,05/04/2018,W,"2,705"
18966,40160,LaSalle+Van Buren,05/29/2018,W,"3,042"
18991,40160,LaSalle+Van Buren,05/03/2018,W,"3,183"
19122,40160,LaSalle+Van Buren,06/11/2018,W,"3,087"
19336,40160,LaSalle+Van Buren,06/05/2018,W,"3,207"
19569,40160,LaSalle+Van Buren,04/20/2018,W,"2,711"
19707,40160,LaSalle+Van Buren,06/02/2018,A,544
19946,40160,LaSalle+Van Buren,04/18/2018,W,"3,176"
19972,40160,LaSalle+Van Buren,05/09/2018,W,"3,290"
20130,40160,LaSalle+Van Buren,04/17/2018,W,"3,169"
20210,40160,LaSalle+Van Buren,05/19/2018,A,457
20320,40160,LaSalle+Van Buren,04/21/2018,A,416
20469,40160,LaSalle+Van Buren,05/23/2018,W,"3,088"
21028,40160,LaSalle+Van Buren,05/01/2018,W,"3,128"
21684,40160,LaSalle+Van Buren,05/22/2018,W,"3,132"
21728,40160,LaSalle+Van Buren,05/10/2018,W,"3,154"
22260,40160,LaSalle+Van Buren,04/14/2018,A,481
22411,40160,LaSalle+Van Buren,06/18/2018,W,"3,230"
22608,40160,LaSalle+Van Buren,05/02/2018,W,"3,154"
23102,40160,LaSalle+Van Buren,06/23/2018,A,588
23399,40160,LaSalle+Van Buren,05/21/2018,W,"3,186"
23558,40160,LaSalle+Van Buren,05/31/2018,W,"3,208"
23752,40160,LaSalle+Van Buren,06/24/2018,U,783
23868,40160,LaSalle+Van Buren,04/02/2018,W,"3,112"
23973,40160,LaSalle+Van Buren,04/05/2018,W,"3,232"
24266,40160,LaSalle+Van Buren,06/25/2018,W,"3,073"
24333,40160,LaSalle+Van Buren,06/28/2018,W,"3,268"
24471,40160,LaSalle+Van Buren,05/20/2018,U,339
24541,40160,LaSalle+Van Buren,04/06/2018,W,"2,853"
24590,40160,LaSalle+Van Buren,04/01/2018,U,317
24622,40160,LaSalle+Van Buren,06/29/2018,W,"2,813"
24830,40160,LaSalle+Van Buren,04/09/2018,W,"3,177"
24843,40160,LaSalle+Van Buren,04/24/2018,W,"3,111"
24911,40160,LaSalle+Van Buren,04/28/2018,A,520
25112,40160,LaSalle+Van Buren,05/26/2018,A,583
25141,40160,LaSalle+Van Buren,06/21/2018,W,"3,483"
25323,40160,LaSalle+Van Buren,06/15/2018,W,"2,742"
25416,40160,LaSalle+Van Buren,06/20/2018,W,"3,181"
