,station_id,stationname,date,daytype,rides
12,41210,Wellington,12/07/2017,W,"3,210"
54,41210,Wellington,12/03/2017,U,900
104,41210,Wellington,12/09/2017,A,"1,455"
263,41210,Wellington,12/23/2017,A,776
270,41210,Wellington,12/06/2017,W,"3,246"
401,41210,Wellington,12/24/2017,U,337
758,41210,Wellington,12/18/2017,W,"2,913"
892,41210,Wellington,12/13/2017,W,"3,153"
937,41210,Wellington,12/21/2017,W,"2,716"
990,41210,Wellington,12/15/2017,W,"2,832"
1122,41210,Wellington,12/29/2017,W,"1,568"
1281,41210,Wellington,12/25/2017,U,195
1444,41210,Wellington,12/19/2017,W,"3,029"
1483,41210,Wellington,12/02/2017,A,"1,588"
1621,41210,Wellington,12/05/2017,W,"3,137"
1664,41210,Wellington,12/14/2017,W,"3,178"
1888,41210,Wellington,12/11/2017,W,"2,960"
1927,41210,Wellington,12/20/2017,W,"2,984"
1957,41210,Wellington,12/31/2017,U,706
2353,41210,Wellington,12/10/2017,U,859
2440,41210,Wellington,12/30/2017,A,775
2655,41210,Wellington,12/12/2017,W,"3,011"
2842,41210,Wellington,12/16/2017,A,"1,328"
2861,41210,Wellington,12/27/2017,W,"1,422"
3105,41210,Wellington,12/26/2017,W,885
3240,41210,Wellington,12/01/2017,W,"3,166"
3666,41210,Wellington,12/04/2017,W,"3,064"
3730,41210,Wellington,12/17/2017,U,891
3757,41210,Wellington,12/22/2017,W,"2,085"
4207,41210,Wellington,12/08/2017,W,"3,045"
4424,41210,Wellington,12/28/2017,W,"1,649"
4605,41210,Wellington,02/28/2018,W,"3,306"
4623,41210,Wellington,03/02/2018,W,"2,994"
4751,41210,Wellington,03/03/2018,A,"1,330"
4775,41210,Wellington,01/20/2018,A,"1,552"
4901,41210,Wellington,03/19/2018,W,"3,020"
5063,41210,Wellington,03/12/2018,W,"3,112"
5140,41210,Wellington,03/11/2018,U,864
5280,41210,Wellington,02/26/2018,W,"3,126"
5389,41210,Wellington,02/04/2018,U,856
5571,41210,Wellington,02/14/2018,W,"3,358"
5677,41210,Wellington,02/12/2018,W,"3,080"
6003,41210,Wellington,02/11/2018,U,872
6172,41210,Wellington,01/15/2018,W,"2,017"
6351,41210,Wellington,01/12/2018,W,"2,924"
6450,41210,Wellington,01/08/2018,W,"3,067"
6458,41210,Wellington,01/05/2018,W,"2,654"
6493,41210,Wellington,02/25/2018,U,843
6629,41210,Wellington,02/27/2018,W,"3,249"
6684,41210,Wellington,02/20/2018,W,"3,093"
6932,41210,Wellington,02/01/2018,W,"3,212"
