,station_id,stationname,date,daytype,rides
173,41080,47th-South Elevated,12/18/2017,W,"1,148"
280,41080,47th-South Elevated,12/07/2017,W,"1,142"
416,41080,47th-South Elevated,12/21/2017,W,"1,130"
643,41080,47th-South Elevated,12/09/2017,A,718
791,41080,47th-South Elevated,12/03/2017,U,568
1160,41080,47th-South Elevated,12/08/2017,W,"1,174"
1215,41080,47th-South Elevated,12/11/2017,W,"1,168"
1343,41080,47th-South Elevated,12/26/2017,W,654
1572,41080,47th-South Elevated,12/22/2017,W,"1,156"
1594,41080,47th-South Elevated,12/25/2017,U,309
1862,41080,47th-South Elevated,12/10/2017,U,542
2145,41080,47th-South Elevated,12/05/2017,W,"1,203"
2217,41080,47th-South Elevated,12/24/2017,U,480
2264,41080,47th-South Elevated,12/27/2017,W,759
2444,41080,47th-South Elevated,12/16/2017,A,728
2672,41080,47th-South Elevated,12/17/2017,U,504
2677,41080,47th-South Elevated,12/12/2017,W,"1,123"
2721,41080,47th-South Elevated,12/31/2017,U,494
2847,41080,47th-South Elevated,12/04/2017,W,"1,259"
3177,41080,47th-South Elevated,12/13/2017,W,"1,188"
3255,41080,47th-South Elevated,12/19/2017,W,"1,238"
3339,41080,47th-South Elevated,12/23/2017,A,737
3366,41080,47th-South Elevated,12/06/2017,W,"1,190"
3421,41080,47th-South Elevated,12/02/2017,A,772
3463,41080,47th-South Elevated,12/14/2017,W,"1,100"
3581,41080,47th-South Elevated,12/29/2017,W,921
3811,41080,47th-South Elevated,12/28/2017,W,816
3842,41080,47th-South Elevated,12/20/2017,W,"1,137"
3843,41080,47th-South Elevated,12/15/2017,W,"1,171"
4123,41080,47th-South Elevated,12/30/2017,A,581
4468,41080,47th-South Elevated,12/01/2017,W,"1,403"
4550,41080,47th-South Elevated,03/31/2018,A,629
4735,41080,47th-South Elevated,01/01/2018,U,264
4769,41080,47th-South Elevated,03/20/2018,W,"1,036"
4819,41080,47th-South Elevated,03/19/2018,W,"1,067"
5203,41080,47th-South Elevated,03/30/2018,W,"1,054"
5300,41080,47th-South Elevated,03/02/2018,W,"1,344"
5316,41080,47th-South Elevated,01/05/2018,W,965
5360,41080,47th-South Elevated,02/22/2018,W,"1,183"
5379,41080,47th-South Elevated,01/13/2018,A,543
5766,41080,47th-South Elevated,02/28/2018,W,"1,208"
5784,41080,47th-South Elevated,02/01/2018,W,"1,227"
5892,41080,47th-South Elevated,03/12/2018,W,"1,111"
5942,41080,47th-South Elevated,03/17/2018,A,765
6042,41080,47th-South Elevated,03/07/2018,W,"1,160"
6116,41080,47th-South Elevated,03/22/2018,W,"1,114"
6127,41080,47th-South Elevated,03/05/2018,W,"1,072"
6259,41080,47th-South Elevated,01/23/2018,W,"1,116"
6384,41080,47th-South Elevated,02/13/2018,W,"1,146"
6446,41080,47th-South Elevated,02/04/2018,U,409
6454,41080,47th-South Elevated,01/11/2018,W,"1,114"
6842,41080,47th-South Elevated,03/03/2018,A,764
6946,41080,47th-South Elevated,01/29/2018,W,"1,132"
7074,41080,47th-South Elevated,02/21/2018,W,"1,183"
7516,41080,47th-South Elevated,02/14/2018,W,"1,196"
7665,41080,47th-South Elevated,02/19/2018,W,749
7919,41080,47th-South Elevated,01/20/2018,A,701
7997,41080,47th-South Elevated,02/11/2018,U,450
8364,41080,47th-South Elevated,03/09/2018,W,"1,145"
8422,41080,47th-South Elevated,03/15/2018,W,"1,190"
8546,41080,47th-South Elevated,02/27/2018,W,"1,192"
8622,41080,47th-South Elevated,03/13/2018,W,"1,088"
8979,41080,47th-South Elevated,03/14/2018,W,"1,098"
9076,41080,47th-South Elevated,03/25/2018,U,444
9133,41080,47th-South Elevated,01/25/2018,W,"1,185"
9365,41080,47th-South Elevated,03/23/2018,W,"1,154"
9382,41080,47th-South Elevated,01/02/2018,W,751
9730,41080,47th-South Elevated,01/10/2018,W,"1,102"
10204,41080,47th-South Elevated,01/14/2018,U,443
10341,41080,47th-South Elevated,01/08/2018,W,"1,004"
10392,41080,47th-South Elevated,01/30/2018,W,"1,166"
10534,41080,47th-South Elevated,03/11/2018,U,459
10686,41080,47th-South Elevated,01/04/2018,W,921
10733,41080,47th-South Elevated,01/24/2018,W,"1,162"
10741,41080,47th-South Elevated,01/18/2018,W,"1,092"
10800,41080,47th-South Elevated,02/12/2018,W,"1,009"
10996,41080,47th-South Elevated,02/17/2018,A,613
11377,41080,47th-South Elevated,01/07/2018,U,402
11711,41080,47th-South Elevated,01/09/2018,W,"1,129"
12129,41080,47th-South Elevated,01/06/2018,A,532
12218,41080,47th-South Elevated,01/16/2018,W,"1,118"
12312,41080,47th-South Elevated,02/06/2018,W,"1,108"
12505,41080,47th-South Elevated,02/15/2018,W,"1,119"
12539,41080,47th-South Elevated,02/23/2018,W,"1,210"
12786,41080,47th-South Elevated,02/16/2018,W,"1,159"
12872,41080,47th-South Elevated,02/08/2018,W,"1,082"
12956,41080,47th-South Elevated,02/10/2018,A,613
13207,41080,47th-South Elevated,01/15/2018,W,594
13606,41080,47th-South Elevated,03/04/2018,U,465
13613,41080,47th-South Elevated,02/03/2018,A,664
13645,41080,47th-South Elevated,01/17/2018,W,"1,079"
13768,41080,47th-South Elevated,02/25/2018,U,543
13811,41080,47th-South Elevated,01/12/2018,W,"1,065"
13863,41080,47th-South Elevated,01/21/2018,U,431
13889,41080,47th-South Elevated,03/18/2018,U,527
13919,41080,47th-South Elevated,02/26/2018,W,"1,167"
14010,41080,47th-South Elevated,01/03/2018,W,887
14073,41080,47th-South Elevated,02/02/2018,W,"1,097"
14368,41080,47th-South Elevated,03/21/2018,W,"1,138"
14654,41080,47th-South Elevated,03/24/2018,A,594
14893,41080,47th-South Elevated,03/10/2018,A,706
15153,41080,47th-South Elevated,03/27/2018,W,"1,010"
15316,41080,47th-South Elevated,02/20/2018,W,"1,118"
15638,41080,47th-South Elevated,02/24/2018,A,709
15781,41080,47th-South Elevated,02/09/2018,W,783
15842,41080,47th-South Elevated,03/08/2018,W,"1,117"
15868,41080,47th-South Elevated,03/06/2018,W,"1,102"
15912,41080,47th-South Elevated,03/26/2018,W,992
15938,41080,47th-South Elevated,03/28/2018,W,"1,003"
16018,41080,47th-South Elevated,03/01/2018,W,"1,167"
16078,41080,47th-South Elevated,01/19/2018,W,"1,120"
16223,41080,47th-South Elevated,02/05/2018,W,"1,082"
16242,41080,47th-South Elevated,01/26/2018,W,"1,270"
16465,41080,47th-South Elevated,02/18/2018,U,481
16688,41080,47th-South Elevated,02/07/2018,W,"1,107"
17031,41080,47th-South Elevated,01/28/2018,U,485
17155,41080,47th-South Elevated,03/16/2018,W,"1,214"
17201,41080,47th-South Elevated,03/29/2018,W,"1,004"
17243,41080,47th-South Elevated,01/31/2018,W,"1,163"
17296,41080,47th-South Elevated,01/27/2018,A,717
17375,41080,47th-South Elevated,01/22/2018,W,"1,113"
17692,41080,47th-South Elevated,04/08/2018,U,450
17885,41080,47th-South Elevated,06/14/2018,W,"1,119"
17996,41080,47th-South Elevated,04/13/2018,W,"1,060"
18146,41080,47th-South Elevated,04/12/2018,W,"1,174"
18380,41080,47th-South Elevated,04/26/2018,W,"1,163"
18515,41080,47th-South Elevated,05/10/2018,W,"1,152"
18795,41080,47th-South Elevated,04/07/2018,A,642
19034,41080,47th-South Elevated,04/17/2018,W,"1,094"
19042,41080,47th-South Elevated,06/09/2018,A,644
19236,41080,47th-South Elevated,05/01/2018,W,"1,236"
19349,41080,47th-South Elevated,05/19/2018,A,653
19430,41080,47th-South Elevated,04/11/2018,W,"1,155"
19697,41080,47th-South Elevated,06/29/2018,W,"1,161"
19725,41080,47th-South Elevated,04/02/2018,W,"1,070"
19759,41080,47th-South Elevated,04/22/2018,U,506
19985,41080,47th-South Elevated,06/06/2018,W,"1,108"
20243,41080,47th-South Elevated,06/24/2018,U,628
20254,41080,47th-South Elevated,05/06/2018,U,546
20429,41080,47th-South Elevated,06/03/2018,U,523
20515,41080,47th-South Elevated,04/06/2018,W,"1,178"
21104,41080,47th-South Elevated,05/27/2018,U,592
21174,41080,47th-South Elevated,04/09/2018,W,981
21269,41080,47th-South Elevated,05/03/2018,W,"1,225"
21490,41080,47th-South Elevated,05/28/2018,U,534
21527,41080,47th-South Elevated,06/27/2018,W,"1,095"
21578,41080,47th-South Elevated,06/02/2018,A,703
21642,41080,47th-South Elevated,06/26/2018,W,997
22088,41080,47th-South Elevated,04/18/2018,W,"1,056"
22101,41080,47th-South Elevated,06/11/2018,W,"1,094"
22208,41080,47th-South Elevated,06/13/2018,W,"1,184"
22351,41080,47th-South Elevated,06/25/2018,W,"1,080"
22687,41080,47th-South Elevated,05/31/2018,W,"1,134"
22947,41080,47th-South Elevated,06/15/2018,W,"1,109"
23153,41080,47th-South Elevated,04/28/2018,A,651
23233,41080,47th-South Elevated,06/01/2018,W,"1,225"
23276,41080,47th-South Elevated,05/16/2018,W,"1,144"
23465,41080,47th-South Elevated,04/24/2018,W,"1,134"
23516,41080,47th-South Elevated,04/05/2018,W,"1,151"
23687,41080,47th-South Elevated,06/19/2018,W,"1,095"
23700,41080,47th-South Elevated,04/19/2018,W,"1,086"
23746,41080,47th-South Elevated,05/18/2018,W,"1,089"
24478,41080,47th-South Elevated,06/20/2018,W,"1,064"
24523,41080,47th-South Elevated,06/08/2018,W,"1,071"
24623,41080,47th-South Elevated,04/20/2018,W,"1,187"
24702,41080,47th-South Elevated,06/10/2018,U,420
24808,41080,47th-South Elevated,05/07/2018,W,"1,132"
24816,41080,47th-South Elevated,04/16/2018,W,"1,002"
24828,41080,47th-South Elevated,06/12/2018,W,"1,138"
25053,41080,47th-South Elevated,06/23/2018,A,708
25355,41080,47th-South Elevated,05/24/2018,W,"1,133"
25543,41080,47th-South Elevated,05/15/2018,W,"1,112"
25550,41080,47th-South Elevated,05/14/2018,W,"1,052"
25591,41080,47th-South Elevated,04/04/2018,W,"1,080"
25884,41080,47th-South Elevated,05/09/2018,W,"1,086"
25943,41080,47th-South Elevated,06/21/2018,W,918
25945,41080,47th-South Elevated,06/17/2018,U,586
26133,41080,47th-South Elevated,05/23/2018,W,"1,211"
26156,41080,47th-South Elevated,05/12/2018,A,658
26312,41080,47th-South Elevated,06/30/2018,A,729
26417,41080,47th-South Elevated,05/21/2018,W,"1,038"
26555,41080,47th-South Elevated,04/03/2018,W,"1,137"
26714,41080,47th-South Elevated,06/07/2018,W,"1,115"
26778,41080,47th-South Elevated,06/04/2018,W,"1,158"
26944,41080,47th-South Elevated,04/14/2018,A,569
27273,41080,47th-South Elevated,05/05/2018,A,771
27294,41080,47th-South Elevated,05/25/2018,W,"1,148"
27446,41080,47th-South Elevated,05/02/2018,W,"1,225"
27787,41080,47th-South Elevated,04/25/2018,W,"1,135"
27871,41080,47th-South Elevated,04/29/2018,U,502
27982,41080,47th-South Elevated,05/08/2018,W,"1,126"
28152,41080,47th-South Elevated,05/13/2018,U,467
28317,41080,47th-South Elevated,04/10/2018,W,"1,107"
28808,41080,47th-South Elevated,05/04/2018,W,"1,215"
29042,41080,47th-South Elevated,05/11/2018,W,"1,127"
29190,41080,47th-South Elevated,04/15/2018,U,436
29205,41080,47th-South Elevated,06/22/2018,W,"1,033"
29216,41080,47th-South Elevated,04/21/2018,A,619
29281,41080,47th-South Elevated,05/26/2018,A,773
29489,41080,47th-South Elevated,04/30/2018,W,"1,167"
29540,41080,47th-South Elevated,06/05/2018,W,"1,102"
29621,41080,47th-South Elevated,05/29/2018,W,"1,107"
29921,41080,47th-South Elevated,05/17/2018,W,"1,067"
29971,41080,47th-South Elevated,05/30/2018,W,"1,080"
30069,41080,47th-South Elevated,04/23/2018,W,"1,001"
30196,41080,47th-South Elevated,06/18/2018,W,"1,013"
30229,41080,47th-South Elevated,05/22/2018,W,"1,102"
30260,41080,47th-South Elevated,06/16/2018,A,697
30280,41080,47th-South Elevated,06/28/2018,W,"1,133"
30285,41080,47th-South Elevated,04/01/2018,U,425
30415,41080,47th-South Elevated,04/27/2018,W,"1,174"
30607,41080,47th-South Elevated,05/20/2018,U,458
33729,41080,47th-South Elevated,07/01/2018,U,488
33730,41080,47th-South Elevated,07/02/2018,W,"1,118"
33731,41080,47th-South Elevated,07/03/2018,W,"1,183"
33732,41080,47th-South Elevated,07/04/2018,U,622
33733,41080,47th-South Elevated,07/05/2018,W,992
33734,41080,47th-South Elevated,07/06/2018,W,"1,177"
33735,41080,47th-South Elevated,07/07/2018,A,686
33736,41080,47th-South Elevated,07/08/2018,U,547
33737,41080,47th-South Elevated,07/09/2018,W,"1,119"
33738,41080,47th-South Elevated,07/10/2018,W,"1,182"
33739,41080,47th-South Elevated,07/11/2018,W,"1,212"
33740,41080,47th-South Elevated,07/12/2018,W,"1,190"
33741,41080,47th-South Elevated,07/13/2018,W,"1,315"
33742,41080,47th-South Elevated,07/14/2018,A,704
33743,41080,47th-South Elevated,07/15/2018,U,648
33744,41080,47th-South Elevated,07/16/2018,W,"1,203"
33745,41080,47th-South Elevated,07/17/2018,W,"1,216"
33746,41080,47th-South Elevated,07/18/2018,W,"1,217"
33747,41080,47th-South Elevated,07/19/2018,W,"1,169"
33748,41080,47th-South Elevated,07/20/2018,W,"1,174"
33749,41080,47th-South Elevated,07/21/2018,A,712
33750,41080,47th-South Elevated,07/22/2018,U,534
33751,41080,47th-South Elevated,07/23/2018,W,"1,186"
33752,41080,47th-South Elevated,07/24/2018,W,"1,196"
33753,41080,47th-South Elevated,07/25/2018,W,"1,221"
33754,41080,47th-South Elevated,07/26/2018,W,"1,262"
33755,41080,47th-South Elevated,07/27/2018,W,"1,220"
33756,41080,47th-South Elevated,07/28/2018,A,723
33757,41080,47th-South Elevated,07/29/2018,U,556
33758,41080,47th-South Elevated,07/30/2018,W,"1,074"
33759,41080,47th-South Elevated,07/31/2018,W,"1,115"
