,station_id,stationname,date,daytype,rides
304,40390,Forest Park,12/13/2017,W,"3,412"
428,40390,Forest Park,12/21/2017,W,"3,182"
498,40390,Forest Park,12/14/2017,W,"3,427"
557,40390,Forest Park,12/05/2017,W,"3,564"
587,40390,Forest Park,12/23/2017,A,"1,417"
599,40390,Forest Park,12/15/2017,W,"3,188"
716,40390,Forest Park,12/16/2017,A,"1,565"
722,40390,Forest Park,12/09/2017,A,"1,835"
869,40390,Forest Park,12/11/2017,W,"3,253"
950,40390,Forest Park,12/10/2017,U,"1,122"
1334,40390,Forest Park,12/12/2017,W,"3,310"
1460,40390,Forest Park,12/28/2017,W,"2,180"
1944,40390,Forest Park,12/29/2017,W,"2,302"
2220,40390,Forest Park,12/24/2017,U,997
2344,40390,Forest Park,12/25/2017,U,632
2547,40390,Forest Park,12/02/2017,A,"1,620"
2674,40390,Forest Park,12/07/2017,W,"3,504"
2758,40390,Forest Park,12/20/2017,W,"3,201"
2797,40390,Forest Park,12/18/2017,W,"3,103"
2839,40390,Forest Park,12/30/2017,A,"1,073"
2888,40390,Forest Park,12/22/2017,W,"2,766"
3039,40390,Forest Park,12/08/2017,W,"3,418"
3432,40390,Forest Park,12/19/2017,W,"3,252"
3595,40390,Forest Park,12/27/2017,W,"2,101"
3606,40390,Forest Park,12/26/2017,W,"1,800"
3680,40390,Forest Park,12/03/2017,U,"1,312"
3762,40390,Forest Park,12/01/2017,W,"3,662"
3921,40390,Forest Park,12/31/2017,U,"1,075"
4129,40390,Forest Park,12/04/2017,W,"3,578"
4278,40390,Forest Park,12/06/2017,W,"3,533"
4476,40390,Forest Park,12/17/2017,U,"1,237"
4624,40390,Forest Park,03/01/2018,W,"3,353"
4630,40390,Forest Park,03/10/2018,A,"1,400"
5086,40390,Forest Park,01/10/2018,W,"3,163"
5115,40390,Forest Park,03/08/2018,W,"3,307"
5129,40390,Forest Park,03/31/2018,A,"1,420"
5580,40390,Forest Park,03/20/2018,W,"3,340"
5847,40390,Forest Park,03/18/2018,U,"1,099"
6131,40390,Forest Park,03/16/2018,W,"3,237"
6183,40390,Forest Park,01/31/2018,W,"3,345"
6275,40390,Forest Park,03/26/2018,W,"2,983"
6525,40390,Forest Park,01/05/2018,W,"2,523"
6849,40390,Forest Park,01/02/2018,W,"2,275"
6907,40390,Forest Park,03/28/2018,W,"3,202"
6988,40390,Forest Park,03/07/2018,W,"3,373"
7038,40390,Forest Park,02/03/2018,A,"1,172"
7319,40390,Forest Park,02/12/2018,W,"2,946"
7331,40390,Forest Park,01/14/2018,U,"1,059"
7433,40390,Forest Park,01/26/2018,W,"3,235"
7537,40390,Forest Park,03/29/2018,W,"3,188"
7625,40390,Forest Park,03/19/2018,W,"3,255"
7758,40390,Forest Park,01/12/2018,W,"2,929"
7875,40390,Forest Park,03/13/2018,W,"3,396"
8080,40390,Forest Park,02/16/2018,W,"3,156"
8111,40390,Forest Park,01/11/2018,W,"3,278"
8279,40390,Forest Park,01/18/2018,W,"3,281"
8403,40390,Forest Park,02/20/2018,W,"3,384"
8596,40390,Forest Park,01/30/2018,W,"3,333"
9387,40390,Forest Park,03/12/2018,W,"3,245"
9395,40390,Forest Park,01/29/2018,W,"3,238"
9458,40390,Forest Park,02/04/2018,U,959
